scenario,scenario_label,period,mean_liquid_wealth,median_liquid_wealth,mean_illiquid_wealth,median_illiquid_wealth,mean_total_wealth,median_total_wealth,p10_liquid_wealth,p25_liquid_wealth,p75_liquid_wealth,p90_liquid_wealth,p10_illiquid_wealth,p25_illiquid_wealth,p75_illiquid_wealth,p90_illiquid_wealth,share_low_liquidity,share_wealthy_htm,share_top20_total_wealth,gini_liquid_wealth,gini_total_wealth,mean_mpc,median_mpc
thin_information,Фильтрация: инфляция и ставка,1,1.0379631021946303,0.08897052667346173,12.944354071854724,7.125231940055185,13.982317174049356,9.782221393259215,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5940687741230436,0.3574675040450843,0.202853723373565,0.7724094463508185,0.5338417387952384,0.10913018526574103,0.08578709921424547
thin_information,Фильтрация: инфляция и ставка,2,1.0364168365717177,0.08897052667346173,12.955085765033372,7.125231940055185,13.991502601605092,9.741460347041329,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5946318086989548,0.3578178414750685,0.20305959616373903,0.7728639720342396,0.5339013535636903,0.10845123431556623,0.085331174813321
thin_information,Фильтрация: инфляция и ставка,3,1.0355588149169763,0.08897052667346173,12.959924803255404,7.125231940055185,13.99548361817238,9.782221393259215,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5948577316842628,0.35791601735162293,0.20314790157719775,0.773052475481089,0.5339326625455431,0.10666226822862139,0.08511470239748187
thin_information,Фильтрация: инфляция и ставка,4,1.036061305146005,0.08897052667346173,12.962431575160624,7.125231940055185,13.998492880306628,9.782221393259215,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.594623862654569,0.3578158707216015,0.2032091509721461,0.7729020532735495,0.5339202840223696,0.10576842522611599,0.08512059225044878
thin_information,Фильтрация: инфляция и ставка,5,1.0369938741264968,0.08897052667346173,12.964225073359684,7.125231940055185,14.001218947486182,9.75111443639478,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.183851949933274,25.0,0.5942777352256082,0.35771307223588444,0.2032623273477094,0.7726619407488169,0.5338945076130478,0.10524397595542752,0.08524452521507979
thin_information,Фильтрация: инфляция и ставка,6,1.0378834561696777,0.08897052667346173,12.965796771768083,7.125231940055185,14.00368022793776,9.741875213087495,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5939879106840257,0.35765929857019046,0.20331189163504632,0.7724435848217411,0.5338701424008561,0.10644398838339625,0.08530030663522911
thin_information,Фильтрация: инфляция и ставка,7,1.037698690607815,0.08897052667346173,12.967241101133276,7.125231940055185,14.004939791741087,9.741908239925667,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.594113878175118,0.35774644660431854,0.20334165634288964,0.7724750429707792,0.5338778991512141,0.1081556925336164,0.08509976977215658
thin_information,Фильтрация: инфляция и ставка,8,1.036543937096503,0.08897052667346173,12.966705320598123,7.125231940055185,14.003249257694627,9.741816282999102,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5944614806664951,0.35787594082226737,0.2033111216399932,0.7726979779793275,0.5339123842093051,0.10629747255647215,0.08482250134737464
thin_information,Фильтрация: инфляция и ставка,9,1.036765615821494,0.08897052667346173,12.963076950254921,7.125231940055185,13.999842566076415,9.782221393259215,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5942514484457705,0.3577339200395546,0.20323857534426576,0.7725570261455941,0.5339022184556287,0.10560052240703076,0.08480960690681948
thin_information,Фильтрация: инфляция и ставка,10,1.0374153061374392,0.08897052667346173,12.959683969098139,7.125231940055185,13.997099275235579,9.782221393259215,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5939167333173363,0.35757226742841736,0.20317890950003006,0.7723392549012463,0.533879618196827,0.10733035081564436,0.08473654730451259
