scenario,scenario_label,period,grouping,group,group_label,group_mass,mean_consumption,mean_labor_income,mean_financial_income,mean_disposable_income,mean_liquid_assets,mean_illiquid_assets,mean_total_wealth,mean_mpc,aggregate_group_consumption,baseline_group_consumption,aggregate_group_consumption_change,aggregate_group_consumption_contribution_pct,consumption_pct_deviation
full_macro,Фильтрация: расширенный макронабор,2,illiquid_wealth_quantile,illiquid_q2,2-й квантиль неликвидного богатства,0.20650639790414071,0.37774977293366013,0.3576940346227929,0.04404564754774249,0.40173968217053546,1.2240732079742052,3.5981239837586543,4.82219719173286,0.08980933101114785,0.07800774491763722,0.07813871476628999,-0.00013096984865276773,-0.02379942637188023,-0.1676119821582601
full_macro,Фильтрация: расширенный макронабор,3,illiquid_wealth_quantile,illiquid_q2,2-й квантиль неликвидного богатства,0.20640115104781215,0.3778711851989977,0.3595560411166022,0.04275194437589615,0.40230798549249835,1.2234491414816122,3.5989837012442663,4.8224328427258785,0.08980933101114785,0.07799304757287412,0.07813871476628999,-0.00014566719341586876,-0.026470181344491785,-0.18642128150117898
full_macro,Фильтрация: расширенный макронабор,4,illiquid_wealth_quantile,illiquid_q2,2-й квантиль неликвидного богатства,0.20641575846751492,0.3779102680930704,0.3600810565469847,0.04247445768872258,0.40255551423570723,1.223799099245165,3.598579572022011,4.822378671267176,0.08980933101114785,0.07800663462109303,0.07813871476628999,-0.00013208014519695832,-0.024001185945753407,-0.16903291229194792
full_macro,Фильтрация: расширенный макронабор,5,illiquid_wealth_quantile,illiquid_q2,2-й квантиль неликвидного богатства,0.20645711208669798,0.377919654416684,0.36002749672195794,0.042518032912411796,0.4025455296343698,1.2244495799819188,3.5978627949690525,4.822312374950971,0.08980933101114785,0.0780242004516715,0.07813871476628999,-0.00011451431461849404,-0.020809178809657138,-0.14655259554882893
full_macro,Фильтрация: расширенный макронабор,6,illiquid_wealth_quantile,illiquid_q2,2-й квантиль неликвидного богатства,0.20649120947499325,0.37789848544293064,0.35882999548340366,0.042855598004535374,0.401685593487939,1.2250568406869642,3.597220849518877,4.8222776902058415,0.08980933101114785,0.07803271531787888,0.07813871476628999,-0.00010599944841110931,-0.019261884272375244,-0.13565547978124512
full_macro,Фильтрация: расширенный макронабор,7,illiquid_wealth_quantile,illiquid_q2,2-й квантиль неликвидного богатства,0.20645633826410012,0.3778866572804096,0.35811691087392217,0.04199905928371571,0.40011597015763783,1.2248373102485233,3.5974509025179597,4.822288212766484,0.08980933101114785,0.07801709554097432,0.07813871476628999,-0.00012161922531567226,-0.022100260694195177,-0.15564528502859418
full_macro,Фильтрация: расширенный макронабор,8,illiquid_wealth_quantile,illiquid_q2,2-й квантиль неликвидного богатства,0.206398797196875,0.3779466250708055,0.3600147474160464,0.04042443214439744,0.40043917956044384,1.223867827426068,3.598255158599032,4.8221229860251,0.08980933101114785,0.07800772881923254,0.07813871476628999,-0.00013098594705744648,-0.023802351723026298,-0.16763258449952834
full_macro,Фильтрация: расширенный макронабор,9,illiquid_wealth_quantile,illiquid_q2,2-й квантиль неликвидного богатства,0.20646330872575577,0.37793226297627175,0.3604527404459053,0.04034330446534946,0.4007960449112548,1.2239285619199147,3.5977934997208405,4.821722061640755,0.08980933101114785,0.07802914548829351,0.07813871476628999,-0.00010956927799647687,-0.019910582405961424,-0.14022405964085094
full_macro,Фильтрация: расширенный макронабор,10,illiquid_wealth_quantile,illiquid_q2,2-й квантиль неликвидного богатства,0.20655129280345738,0.3778570529384352,0.3593016883495432,0.04061631678877831,0.39991800513832154,1.2243174389566125,3.5970201754957505,4.8213376144523625,0.08980933101114785,0.07804686277933823,0.07813871476628999,-9.185198695176033e-05,-0.016691052353316797,-0.11754990752853593
full_macro,Фильтрация: расширенный макронабор,11,illiquid_wealth_quantile,illiquid_q2,2-й квантиль неликвидного богатства,0.2065768709741166,0.3778827640766849,0.36131744046272507,0.039728856024722085,0.40104629648744716,1.2239497248106659,3.597046914924012,4.820996639734679,0.08980933101114785,0.07806183899801188,0.07813871476628999,-7.687576827811182e-05,-0.013969621296328678,-0.09838371223284695
full_macro,Фильтрация: расширенный макронабор,12,illiquid_wealth_quantile,illiquid_q2,2-й квантиль неликвидного богатства,0.20672051776580339,0.37783546044091804,0.3604507339478077,0.04159931763513745,0.40205005158294516,1.2248958976763678,3.595661258211589,4.820557155887956,0.08980933101114785,0.0781063420126273,0.07813871476628999,-3.2372753662690545e-05,-0.005882674334402523,-0.041429851718851864
full_macro,Фильтрация: расширенный макронабор,13,illiquid_wealth_quantile,illiquid_q2,2-й квантиль неликвидного богатства,0.2067880672756831,0.3778302796815251,0.3597003572733661,0.043088443596101776,0.4027888008694679,1.2256694839813096,3.5948000703650353,4.820469554346345,0.08980933101114785,0.07813079329357338,0.07813871476628999,-7.921472716609923e-06,-0.0014394649502546544,-0.010137705413126842
full_macro,Фильтрация: расширенный макронабор,14,illiquid_wealth_quantile,illiquid_q2,2-й квантиль неликвидного богатства,0.20679004717588526,0.37781018721092646,0.3584463529273805,0.04345694661971221,0.4019032995470927,1.2262345634507215,3.5944237147280975,4.820658278178819,0.08980933101114785,0.07812738643687753,0.07813871476628999,-1.1328329412460536e-05,-0.0020585481661741403,-0.014497716588176746
full_macro,Фильтрация: расширенный макронабор,15,illiquid_wealth_quantile,illiquid_q2,2-й квантиль неликвидного богатства,0.20671693510706618,0.37783628824255217,0.3583857393300894,0.042806139067293685,0.401191878397383,1.2259589879492487,3.5949785309702347,4.820937518919484,0.08980933101114785,0.0781051594777304,0.07813871476628999,-3.355528855958356e-05,-0.006097560833091239,-0.0429432307146927
full_macro,Фильтрация: расширенный макронабор,16,illiquid_wealth_quantile,illiquid_q2,2-й квантиль неликвидного богатства,0.20665405305214712,0.377887059214291,0.35919147305370513,0.04220066059397611,0.4013921336476813,1.225441237672149,3.5955991479592253,4.821040385631375,0.08980933101114785,0.07809189238258996,0.07813871476628999,-4.6822383700032e-05,-0.008508415371076994,-0.059922131865204106
full_macro,Фильтрация: расширенный макронабор,17,illiquid_wealth_quantile,illiquid_q2,2-й квантиль неликвидного богатства,0.2066413256656006,0.37791992336001984,0.3595794090714162,0.0422972596374392,0.40187666870885536,1.22535526193816,3.5956914960816375,4.821046758019797,0.08980933101114785,0.07809387395855667,0.07813871476628999,-4.484080773331511e-05,-0.008148329658179828,-0.05738615981518549
full_macro,Фильтрация: расширенный макронабор,18,illiquid_wealth_quantile,illiquid_q2,2-й квантиль неликвидного богатства,0.2066453143232858,0.3779452108476441,0.35966166183164633,0.04267689809061048,0.4023385599222568,1.2255644796885152,3.595520487272296,4.821084966960811,0.08980933101114785,0.07810060689259195,0.07813871476628999,-3.810787369804003e-05,-0.006924842195320417,-0.04876951689315504
full_macro,Фильтрация: расширенный макронабор,19,illiquid_wealth_quantile,illiquid_q2,2-й квантиль неликвидного богатства,0.20664514733317435,0.3779085675459985,0.3581955518780108,0.04275362887974452,0.40094918075775526,1.2259080362195003,3.595295337307943,4.821203373527442,0.08980933101114785,0.07809297161901173,0.07813871476628999,-4.57431472782599e-05,-0.008312299944343057,-0.05854095171014261
full_macro,Фильтрация: расширенный макронабор,20,illiquid_wealth_quantile,illiquid_q2,2-й квантиль неликвидного богатства,0.20656829346246777,0.37796338254967926,0.359220753713393,0.041781917106848566,0.4010026708202416,1.2251731879193557,3.596133084991264,4.821306272910618,0.08980933101114785,0.07807525092458911,0.07813871476628999,-6.346384170087538e-05,-0.011532448448047641,-0.08121945938155418
full_macro,Фильтрация: расширенный макронабор,21,illiquid_wealth_quantile,illiquid_q2,2-й квантиль неликвидного богатства,0.2065592953200452,0.377971258978777,0.35965174727519655,0.04124068206668638,0.40089242934188296,1.2249455806202292,3.5963026963722524,4.821248276992481,0.08980933101114785,0.07807347690588648,0.07813871476628999,-6.52378604035081e-05,-0.011854817511843254,-0.08348980476404319
full_macro,Фильтрация: расширенный макронабор,22,illiquid_wealth_quantile,illiquid_q2,2-й квантиль неликвидного богатства,0.20658129088800675,0.37795208208983516,0.3590685135665006,0.041507046254546674,0.4005755598210473,1.224910891873456,3.596194871240621,4.821105763114077,0.08980933101114785,0.07807782901192804,0.07813871476628999,-6.0885754361944544e-05,-0.011063966576576345,-0.07792008678930999
full_macro,Фильтрация: расширенный макронабор,23,illiquid_wealth_quantile,illiquid_q2,2-й квантиль неликвидного богатства,0.20656966133921548,0.37796337706099015,0.3592292647067716,0.04131634468008301,0.40054560938685446,1.2245074787769183,3.5964939346784597,4.821001413455377,0.08980933101114785,0.07807576679811494,0.07813871476628999,-6.294796817504777e-05,-0.011438705543696527,-0.08055925716633915
full_macro,Фильтрация: расширенный макронабор,24,illiquid_wealth_quantile,illiquid_q2,2-й квантиль неликвидного богатства,0.20656978898649916,0.37797397926770104,0.35946869387538355,0.04119077164937432,0.4006594655247578,1.2241716530194986,3.5966925243110595,4.820864177330558,0.08980933101114785,0.07807800513971641,0.07813871476628999,-6.0709626573576814e-05,-0.011031961192326316,-0.07769468278964796
full_macro,Фильтрация: расширенный макронабор,25,illiquid_wealth_quantile,illiquid_q2,2-й квантиль неликвидного богатства,0.2065843737801486,0.37801635847094256,0.36052070016469406,0.04133345791101246,0.4018541580757065,1.2239803867653984,3.5967309127946128,4.820711299560011,0.08980933101114785,0.07809227269337184,0.07813871476628999,-4.644207291815139e-05,-0.008439306499493912,-0.05943541950626897
full_macro,Фильтрация: расширенный макронабор,26,illiquid_wealth_quantile,illiquid_q2,2-й квантиль неликвидного богатства,0.20664913309471808,0.3780196736565888,0.3601193932181041,0.04249074329781294,0.40261013651591704,1.2245967017114585,3.5960203810079445,4.820617082719403,0.08980933101114785,0.07811743785388231,0.07813871476628999,-2.1276912407677817e-05,-0.0038663731803646093,-0.027229667740653628
full_macro,Фильтрация: расширенный макронабор,27,illiquid_wealth_quantile,illiquid_q2,2-й квантиль неликвидного богатства,0.20667185321068549,0.37805607352312415,0.36052800988578415,0.04295148145606474,0.4034794913418489,1.2251807525223588,3.5955607185654186,4.820741471087778,0.08980933101114785,0.07813354933257924,0.07813871476628999,-5.16543371074929e-06,-0.0009386462650936864,-0.006610594666419728
full_macro,Фильтрация: расширенный макронабор,28,illiquid_wealth_quantile,illiquid_q2,2-й квантиль неликвидного богатства,0.20670413339698684,0.37803963876838914,0.35934827481918824,0.04362199222372946,0.40297026704291766,1.2261586937535403,3.5948168691883553,4.8209755629418956,0.08980933101114785,0.07814235592132983,0.07813871476628999,3.641155039840749e-06,0.0006616591694248646,0.004659860417120129
full_macro,Фильтрация: расширенный макронабор,29,illiquid_wealth_quantile,illiquid_q2,2-й квантиль неликвидного богатства,0.20665619752749959,0.37807737514908607,0.3591754303529104,0.04357710730973541,0.4027525376626458,1.2264327449589743,3.594963506198978,4.821396251157953,0.08980933101114785,0.0781320327194881,0.07813871476628999,-6.682046801889663e-06,-0.001214240395868932,-0.008551518695790452
full_macro,Фильтрация: расширенный макронабор,30,illiquid_wealth_quantile,illiquid_q2,2-й квантиль неликвидного богатства,0.20659799179421123,0.3781310535462507,0.35977292755542367,0.04306472544271095,0.4028376529981345,1.226525905413896,3.5952682647553775,4.821794170169273,0.08980933101114785,0.07812111629768476,0.07813871476628999,-1.759846860523162e-05,-0.0031979380150196474,-0.022522086084814666
full_macro,Фильтрация: расширенный макронабор,31,illiquid_wealth_quantile,illiquid_q2,2-й квантиль неликвидного богатства,0.2065802418008729,0.3781361538179961,0.35944908590805164,0.042810503998628784,0.4022595899066805,1.2268852139378237,3.5951645262331584,4.822049740170982,0.08980933101114785,0.0781154580893737,0.07813871476628999,-2.325667691628619e-05,-0.004226129720827641,-0.029763321531261492
full_macro,Фильтрация: расширенный макронабор,32,illiquid_wealth_quantile,illiquid_q2,2-й квантиль неликвидного богатства,0.20654958665969858,0.3781678423491138,0.360141730655431,0.04219682169185437,0.4023385523472854,1.2269204973244479,3.59531544357978,4.822235940904228,0.08980933101114785,0.07811041152519951,0.07813871476628999,-2.830324109047433e-05,-0.005143175389964719,-0.036221789896504285
