scenario_name,phi_pi,phi_y,rho_i,validation_cumulative_loss,validation_policy_volatility,validation_unstable_episodes,rule_family,alpha
thin_information_strong_gap,2.0,0.5,0.5,0.020779284063923674,0.0022606255792213354,0,optimized_linear_estimated_state,
thin_information_strong_gap,1.5,0.25,0.5,0.02250798639247396,0.0032711559517625936,0,optimized_linear_estimated_state,
thin_information_strong_gap,2.5,0.125,0.3,0.02279492762735192,0.002734107998238782,0,optimized_linear_estimated_state,
thin_information_strong_gap,2.5,0.0,0.3,0.023108666025061942,0.0049249010799539885,0,optimized_linear_estimated_state,
thin_information_strong_gap,2.0,0.0,0.3,0.02416593240415399,0.005096680926044021,0,optimized_linear_estimated_state,
thin_information_strong_gap,2.0,0.125,0.3,0.029561582419547733,0.005397519868482124,0,optimized_linear_estimated_state,
thin_information_strong_gap,1.0,0.25,0.5,0.03556843572437031,0.005760605081268516,0,optimized_linear_estimated_state,
thin_information_strong_gap,1.5,0.125,0.3,0.04748939814176685,0.00582119925252128,0,optimized_linear_estimated_state,
thin_information_strong_gap,1.0,0.125,0.3,0.0526963511005901,0.005433179918299436,0,optimized_linear_estimated_state,
thin_information_strong_gap,1.5,0.5,0.5,0.02843600349466858,0.002782312609176061,1,optimized_linear_estimated_state,
thin_information_strong_gap,3.0,0.5,0.3,0.02996086373978647,0.002041580193558888,1,optimized_linear_estimated_state,
thin_information_strong_gap,2.5,0.5,0.3,0.030168158732590857,0.002070873988644955,1,optimized_linear_estimated_state,
thin_information_strong_gap,1.5,0.5,0.3,0.03066327632410954,0.0024043623829586957,1,optimized_linear_estimated_state,
thin_information_strong_gap,2.0,0.25,0.3,0.03469678827620957,0.0031888128912940994,2,optimized_linear_estimated_state,
thin_information_strong_gap,1.0,0.5,0.5,0.03709339868781277,0.003488237853558545,2,optimized_linear_estimated_state,
thin_information_strong_gap,2.0,0.5,0.3,0.0425726165612487,0.0028156027841972826,2,optimized_linear_estimated_state,
thin_information_strong_gap,1.5,0.25,0.3,0.05098990149919189,0.004657189327435343,4,optimized_linear_estimated_state,
thin_information_strong_gap,1.0,0.5,0.3,0.07412566823710509,0.004248627840652928,4,optimized_linear_estimated_state,
thin_information_strong_gap,1.0,0.25,0.3,0.07072349091970734,0.006371588821148594,6,optimized_linear_estimated_state,
thin_information_strong_gap,0.5,0.0,0.7,0.0006681485027945548,0.00013440150921476403,0,history_observables_rule,0.5
thin_information_strong_gap,0.5,0.0,0.5,0.0006712194768905518,0.00010962722472345015,0,history_observables_rule,0.8
thin_information_strong_gap,0.5,0.0,0.85,0.0006723477033626958,8.729216570733298e-05,0,history_observables_rule,0.5
thin_information_strong_gap,0.5,0.0,0.3,0.0006726758749303984,0.00011915105385264889,0,history_observables_rule,0.8
thin_information_strong_gap,0.5,0.0,0.85,0.0006735220229097301,9.56812612586644e-05,0,history_observables_rule,0.2
thin_information_strong_gap,0.5,0.0,0.7,0.0006745777373378527,9.22791964385863e-05,0,history_observables_rule,0.8
thin_information_strong_gap,0.5,0.0,0.5,0.0006762808772619673,0.00017365313501370585,0,history_observables_rule,0.5
thin_information_strong_gap,0.5,0.0,0.7,0.0006783587032984951,0.00015378099576769148,0,history_observables_rule,0.2
thin_information_strong_gap,1.0,0.0,0.85,0.0006794102388660079,0.0001923531822942204,0,history_observables_rule,0.5
thin_information_strong_gap,0.5,0.0,0.85,0.0006799368001990913,6.599228093594816e-05,0,history_observables_rule,0.8
thin_information_strong_gap,1.0,0.0,0.7,0.0006845796906721357,0.00020341455879913962,0,history_observables_rule,0.8
thin_information_strong_gap,1.0,0.0,0.85,0.0006856830332270356,0.00021262630747848182,0,history_observables_rule,0.2
thin_information_strong_gap,1.0,0.0,0.5,0.0006866368218212417,0.00024609731465863647,0,history_observables_rule,0.8
thin_information_strong_gap,1.0,0.0,0.85,0.0006869242894069715,0.0001420639669938166,0,history_observables_rule,0.8
thin_information_strong_gap,1.0,0.0,0.3,0.0006954450548886489,0.00027002898150504137,0,history_observables_rule,0.8
thin_information_strong_gap,1.0,0.0,0.7,0.0006970539670471163,0.00031122113717362585,0,history_observables_rule,0.5
thin_information_strong_gap,0.5,0.0,0.3,0.0006973351512869947,0.00020020488786268647,0,history_observables_rule,0.5
thin_information_strong_gap,0.5,0.0,0.5,0.000710821474618535,0.00020969742608628969,0,history_observables_rule,0.2
thin_information_strong_gap,1.5,0.0,0.85,0.0007183198977610051,0.00023410759856442405,0,history_observables_rule,0.8
thin_information_strong_gap,1.5,0.0,0.85,0.0007256954714044486,0.0003250298731311122,0,history_observables_rule,0.5
thin_information_strong_gap,1.0,0.0,0.7,0.0007343697883692615,0.000363098916608083,0,history_observables_rule,0.2
thin_information_strong_gap,1.5,0.0,0.7,0.0007370179426193102,0.0003428171726679647,0,history_observables_rule,0.8
thin_information_strong_gap,1.5,0.0,0.85,0.0007441665460492281,0.0003630962898893364,0,history_observables_rule,0.2
thin_information_strong_gap,1.0,0.0,0.5,0.0007532607042993678,0.00041965064773088134,0,history_observables_rule,0.5
thin_information_strong_gap,1.5,0.0,0.5,0.000760296436211313,0.000424386792947245,0,history_observables_rule,0.8
thin_information_strong_gap,0.5,0.0,0.3,0.0007710852002445363,0.00025446793466069175,0,history_observables_rule,0.2
thin_information_strong_gap,1.5,0.0,0.3,0.0007872020935730693,0.0004724835159904932,0,history_observables_rule,0.8
thin_information_strong_gap,1.5,0.0,0.7,0.0008173988597819027,0.0005620408722858006,0,history_observables_rule,0.5
thin_information_strong_gap,2.0,0.0,0.85,0.0008227130188844791,0.00036656679851653656,0,history_observables_rule,0.8
thin_information_strong_gap,1.0,0.0,0.3,0.0008352009069109968,0.000497548306124674,0,history_observables_rule,0.5
thin_information_strong_gap,1.0,0.0,0.5,0.0008803808706233072,0.0005265803398216631,0,history_observables_rule,0.2
thin_information_strong_gap,2.0,0.0,0.85,0.0009105606689906482,0.0005222690476905547,0,history_observables_rule,0.5
thin_information_strong_gap,1.5,0.0,0.7,0.0009230778373099116,0.0006814701568839886,0,history_observables_rule,0.2
thin_information_strong_gap,2.0,0.0,0.7,0.0009426093297339455,0.0005438725558773366,0,history_observables_rule,0.8
thin_information_strong_gap,2.0,0.0,0.85,0.0009715942913055874,0.0005886355644990708,0,history_observables_rule,0.2
thin_information_strong_gap,1.5,0.0,0.5,0.0010218740297097092,0.0008201581117959093,0,history_observables_rule,0.5
thin_information_strong_gap,2.0,0.0,0.5,0.0010560965885051067,0.0006873626456364591,0,history_observables_rule,0.8
thin_information_strong_gap,1.0,0.0,0.3,0.001130785838498006,0.0006749312024501921,0,history_observables_rule,0.2
thin_information_strong_gap,2.0,0.0,0.3,0.0011458868721190983,0.0007783313400777346,0,history_observables_rule,0.8
thin_information_strong_gap,2.5,0.0,0.85,0.0012471870807496067,0.0006586619507775217,0,history_observables_rule,0.8
thin_information_strong_gap,2.0,0.0,0.7,0.0013234642112609182,0.000972885757391397,0,history_observables_rule,0.5
thin_information_strong_gap,1.5,0.0,0.3,0.0013247066915263428,0.00104375062397648,0,history_observables_rule,0.5
thin_information_strong_gap,1.5,0.0,0.5,0.0015131572661286233,0.001145112299810211,0,history_observables_rule,0.2
thin_information_strong_gap,2.0,0.0,0.7,0.0016829563379580244,0.0012558829381006588,0,history_observables_rule,0.2
thin_information_strong_gap,2.0,0.0,0.5,0.002165685232167637,0.0016241245991424642,0,history_observables_rule,0.5
thin_information_strong_gap,2.5,0.0,0.85,0.002244581544294002,0.0011111512494038057,0,history_observables_rule,0.5
thin_information_strong_gap,2.5,0.0,0.7,0.002460139021844587,0.0011547740578036867,0,history_observables_rule,0.8
thin_information_strong_gap,2.5,0.0,0.85,0.00282329967392956,0.0012948271564442553,0,history_observables_rule,0.2
thin_information_strong_gap,1.5,0.0,0.3,0.0036028177838662427,0.0019170247311287038,0,history_observables_rule,0.2
thin_information_strong_gap,2.0,0.0,0.3,0.003707473792879061,0.002413776110014347,0,history_observables_rule,0.5
thin_information_strong_gap,2.5,0.0,0.5,0.0038593812795041974,0.0015360660734618967,0,history_observables_rule,0.8
thin_information_strong_gap,2.0,0.0,0.5,0.004730806377649223,0.002823950550898365,0,history_observables_rule,0.2
thin_information_strong_gap,2.5,0.0,0.3,0.004850019394686037,0.0017403601854271648,0,history_observables_rule,0.8
thin_information_strong_gap,2.5,0.0,0.7,0.007124603152548406,0.002221445115570675,0,history_observables_rule,0.5
thin_information_strong_gap,2.5,0.0,0.7,0.009576866739034505,0.0027965158853123055,0,history_observables_rule,0.2
thin_information_strong_gap,2.5,0.0,0.5,0.010652637388272688,0.0029978042121458766,0,history_observables_rule,0.5
thin_information_strong_gap,2.0,0.0,0.3,0.010704343499672248,0.004211939856502621,0,history_observables_rule,0.2
thin_information_strong_gap,2.5,0.0,0.3,0.01125858206341555,0.003155807592768271,0,history_observables_rule,0.5
thin_information_strong_gap,2.5,0.0,0.5,0.011639225619885925,0.003506161242606367,0,history_observables_rule,0.2
thin_information_strong_gap,2.5,0.0,0.3,0.015195924633121138,0.0051013457320503155,0,history_observables_rule,0.2
