scenario,scenario_label,period,group,variable,value
persistent_shock,Более персистентный монетарный шок,9,liquid_q2,consumption,1.006526753860391
persistent_shock,Более персистентный монетарный шок,10,liquid_q2,consumption,0.8845045022483787
persistent_shock,Более персистентный монетарный шок,11,liquid_q2,consumption,0.7749930666954741
persistent_shock,Более персистентный монетарный шок,12,liquid_q2,consumption,0.679141797553322
persistent_shock,Более персистентный монетарный шок,13,liquid_q2,consumption,0.5964641982657239
persistent_shock,Более персистентный монетарный шок,14,liquid_q2,consumption,0.5256902925071977
persistent_shock,Более персистентный монетарный шок,15,liquid_q2,consumption,0.46526792683979934
persistent_shock,Более персистентный монетарный шок,16,liquid_q2,consumption,0.41364097121786064
persistent_shock,Более персистентный монетарный шок,17,liquid_q2,consumption,0.36938874769219293
persistent_shock,Более персистентный монетарный шок,18,liquid_q2,consumption,0.331281830014636
persistent_shock,Более персистентный монетарный шок,19,liquid_q2,consumption,0.2982903120244911
persistent_shock,Более персистентный монетарный шок,20,liquid_q2,consumption,0.2695677728272144
persistent_shock,Более персистентный монетарный шок,21,liquid_q2,consumption,0.24442524101381588
persistent_shock,Более персистентный монетарный шок,22,liquid_q2,consumption,0.22230332915087203
persistent_shock,Более персистентный монетарный шок,23,liquid_q2,consumption,0.2027466758673868
persistent_shock,Более персистентный монетарный шок,24,liquid_q2,consumption,0.18538235251674368
persistent_shock,Более персистентный монетарный шок,25,liquid_q2,consumption,0.16990250163208756
persistent_shock,Более персистентный монетарный шок,26,liquid_q2,consumption,0.15605079531964186
persistent_shock,Более персистентный монетарный шок,27,liquid_q2,consumption,0.1436120485428821
persistent_shock,Более персистентный монетарный шок,28,liquid_q2,consumption,0.13240429811659502
persistent_shock,Более персистентный монетарный шок,29,liquid_q2,consumption,0.12227273989080611
persistent_shock,Более персистентный монетарный шок,30,liquid_q2,consumption,0.11308503333839719
persistent_shock,Более персистентный монетарный шок,31,liquid_q2,consumption,0.10472759810581829
persistent_shock,Более персистентный монетарный шок,32,liquid_q2,consumption,0.09710262497643804
persistent_shock,Более персистентный монетарный шок,33,liquid_q2,consumption,0.09012560038910371
persistent_shock,Более персистентный монетарный шок,34,liquid_q2,consumption,0.08372319883994826
persistent_shock,Более персистентный монетарный шок,35,liquid_q2,consumption,0.07783143574380072
persistent_shock,Более персистентный монетарный шок,36,liquid_q2,consumption,0.07239399698163139
persistent_shock,Более персистентный монетарный шок,37,liquid_q2,consumption,0.06736067524685826
persistent_shock,Более персистентный монетарный шок,38,liquid_q2,consumption,0.0626858498935723
persistent_shock,Более персистентный монетарный шок,39,liquid_q2,consumption,0.05832694992201351
persistent_shock,Более персистентный монетарный шок,40,liquid_q2,consumption,0.054242842281927085
persistent_shock,Более персистентный монетарный шок,41,liquid_q2,consumption,0.05039209317273064
persistent_shock,Более персистентный монетарный шок,42,liquid_q2,consumption,0.046731064190742314
persistent_shock,Более персистентный монетарный шок,43,liquid_q2,consumption,0.04321183319947449
persistent_shock,Более персистентный монетарный шок,44,liquid_q2,consumption,0.039779980442842706
persistent_shock,Более персистентный монетарный шок,45,liquid_q2,consumption,0.03637236308373225
persistent_shock,Более персистентный монетарный шок,46,liquid_q2,consumption,0.03291512746811917
persistent_shock,Более персистентный монетарный шок,47,liquid_q2,consumption,0.029322388950299514
persistent_shock,Более персистентный монетарный шок,48,liquid_q2,consumption,0.025496252676810778
persistent_shock,Более персистентный монетарный шок,49,liquid_q2,consumption,0.02132915367206929
persistent_shock,Более персистентный монетарный шок,50,liquid_q2,consumption,0.016709841828702356
persistent_shock,Более персистентный монетарный шок,51,liquid_q2,consumption,0.011534668645712237
persistent_shock,Более персистентный монетарный шок,52,liquid_q2,consumption,0.005726026645994957
persistent_shock,Более персистентный монетарный шок,53,liquid_q2,consumption,-0.0007403850376588361
persistent_shock,Более персистентный монетарный шок,54,liquid_q2,consumption,-0.007798756046990398
persistent_shock,Более персистентный монетарный шок,55,liquid_q2,consumption,-0.015248545904503839
persistent_shock,Более персистентный монетарный шок,56,liquid_q2,consumption,-0.02270880295578545
persistent_shock,Более персистентный монетарный шок,57,liquid_q2,consumption,-0.029587509362954862
persistent_shock,Более персистентный монетарный шок,58,liquid_q2,consumption,-0.03509825384292224
persistent_shock,Более персистентный монетарный шок,59,liquid_q2,consumption,-0.03838339895615289
persistent_shock,Более персистентный монетарный шок,0,liquid_q3,consumption,-0.4134139356167933
persistent_shock,Более персистентный монетарный шок,1,liquid_q3,consumption,-0.32808451998712557
persistent_shock,Более персистентный монетарный шок,2,liquid_q3,consumption,-0.2591049590824414
persistent_shock,Более персистентный монетарный шок,3,liquid_q3,consumption,-0.2274951854152138
persistent_shock,Более персистентный монетарный шок,4,liquid_q3,consumption,-0.20895207088629028
persistent_shock,Более персистентный монетарный шок,5,liquid_q3,consumption,-0.18651309465201357
persistent_shock,Более персистентный монетарный шок,6,liquid_q3,consumption,-0.14585287079511272
persistent_shock,Более персистентный монетарный шок,7,liquid_q3,consumption,-0.09623921123936711
persistent_shock,Более персистентный монетарный шок,8,liquid_q3,consumption,-0.046476398359145625
persistent_shock,Более персистентный монетарный шок,9,liquid_q3,consumption,-0.0012573513106934305
persistent_shock,Более персистентный монетарный шок,10,liquid_q3,consumption,0.03783726215516572
persistent_shock,Более персистентный монетарный шок,11,liquid_q3,consumption,0.07017829356475605
persistent_shock,Более персистентный монетарный шок,12,liquid_q3,consumption,0.095839534809855
persistent_shock,Более персистентный монетарный шок,13,liquid_q3,consumption,0.115340101873071
persistent_shock,Более персистентный монетарный шок,14,liquid_q3,consumption,0.12943657112910947
persistent_shock,Более персистентный монетарный шок,15,liquid_q3,consumption,0.13897160745200782
persistent_shock,Более персистентный монетарный шок,16,liquid_q3,consumption,0.14477317341118964
persistent_shock,Более персистентный монетарный шок,17,liquid_q3,consumption,0.14759538383933674
persistent_shock,Более персистентный монетарный шок,18,liquid_q3,consumption,0.14809087512390418
persistent_shock,Более персистентный монетарный шок,19,liquid_q3,consumption,0.14680462457136692
persistent_shock,Более персистентный монетарный шок,20,liquid_q3,consumption,0.144180518584009
persistent_shock,Более персистентный монетарный шок,21,liquid_q3,consumption,0.14057409537213902
persistent_shock,Более персистентный монетарный шок,22,liquid_q3,consumption,0.13626710764423663
persistent_shock,Более персистентный монетарный шок,23,liquid_q3,consumption,0.1314814109788858
persistent_shock,Более персистентный монетарный шок,24,liquid_q3,consumption,0.12639101539667544
persistent_shock,Более персистентный монетарный шок,25,liquid_q3,consumption,0.12113196918565618
persistent_shock,Более персистентный монетарный шок,26,liquid_q3,consumption,0.1158101917189878
persistent_shock,Более персистентный монетарный шок,27,liquid_q3,consumption,0.11050756540328756
persistent_shock,Более персистентный монетарный шок,28,liquid_q3,consumption,0.10528664218163389
persistent_shock,Более персистентный монетарный шок,29,liquid_q3,consumption,0.1001942909214214
persistent_shock,Более персистентный монетарный шок,30,liquid_q3,consumption,0.09526455375734955
persistent_shock,Более персистентный монетарный шок,31,liquid_q3,consumption,0.09052091663082232
persistent_shock,Более персистентный монетарный шок,32,liquid_q3,consumption,0.08597814350246204
persistent_shock,Более персистентный монетарный шок,33,liquid_q3,consumption,0.08164377925573209
persistent_shock,Более персистентный монетарный шок,34,liquid_q3,consumption,0.07751939345553739
persistent_shock,Более персистентный монетарный шок,35,liquid_q3,consumption,0.07360161466218375
persistent_shock,Более персистентный монетарный шок,36,liquid_q3,consumption,0.06988299098783475
persistent_shock,Более персистентный монетарный шок,37,liquid_q3,consumption,0.06635270529202594
persistent_shock,Более персистентный монетарный шок,38,liquid_q3,consumption,0.06299717130014527
persistent_shock,Более персистентный монетарный шок,39,liquid_q3,consumption,0.05980053885967265
persistent_shock,Более персистентный монетарный шок,40,liquid_q3,consumption,0.056745141703737824
persistent_shock,Более персистентный монетарный шок,41,liquid_q3,consumption,0.05381192875113264
persistent_shock,Более персистентный монетарный шок,42,liquid_q3,consumption,0.05098092940296587
persistent_shock,Более персистентный монетарный шок,43,liquid_q3,consumption,0.04823181327130016
persistent_shock,Более персистентный монетарный шок,44,liquid_q3,consumption,0.04554461325478058
persistent_shock,Более персистентный монетарный шок,45,liquid_q3,consumption,0.04290068434473281
persistent_shock,Более персистентный монетарный шок,46,liquid_q3,consumption,0.04028396327745422
persistent_shock,Более персистентный монетарный шок,47,liquid_q3,consumption,0.037682567366819325
persistent_shock,Более персистентный монетарный шок,48,liquid_q3,consumption,0.03509071183373204
persistent_shock,Более персистентный монетарный шок,49,liquid_q3,consumption,0.03251081619523136
persistent_shock,Более персистентный монетарный шок,50,liquid_q3,consumption,0.02995549002841007
persistent_shock,Более персистентный монетарный шок,51,liquid_q3,consumption,0.02744881269069228
persistent_shock,Более персистентный монетарный шок,52,liquid_q3,consumption,0.025025932285311053
persistent_shock,Более персистентный монетарный шок,53,liquid_q3,consumption,0.02272951174361154
persistent_shock,Более персистентный монетарный шок,54,liquid_q3,consumption,0.020601013638358
persistent_shock,Более персистентный монетарный шок,55,liquid_q3,consumption,0.018664458011136746
persistent_shock,Более персистентный монетарный шок,56,liquid_q3,consumption,0.01690066097316499
persistent_shock,Более персистентный монетарный шок,57,liquid_q3,consumption,0.01521236024171004
persistent_shock,Более персистентный монетарный шок,58,liquid_q3,consumption,0.013387872245556928
persistent_shock,Более персистентный монетарный шок,59,liquid_q3,consumption,0.011089387933132185
persistent_shock,Более персистентный монетарный шок,0,liquid_q4,consumption,-0.3258155011601632
persistent_shock,Более персистентный монетарный шок,1,liquid_q4,consumption,-0.288960165219787
persistent_shock,Более персистентный монетарный шок,2,liquid_q4,consumption,-0.13364758271375302
persistent_shock,Более персистентный монетарный шок,3,liquid_q4,consumption,0.11643984284166559
persistent_shock,Более персистентный монетарный шок,4,liquid_q4,consumption,0.3768866590144648
persistent_shock,Более персистентный монетарный шок,5,liquid_q4,consumption,0.5618497384974672
persistent_shock,Более персистентный монетарный шок,6,liquid_q4,consumption,0.6511459349304436
persistent_shock,Более персистентный монетарный шок,7,liquid_q4,consumption,0.6725872616542856
persistent_shock,Более персистентный монетарный шок,8,liquid_q4,consumption,0.6527456543980749
persistent_shock,Более персистентный монетарный шок,9,liquid_q4,consumption,0.6101046507174943
persistent_shock,Более персистентный монетарный шок,10,liquid_q4,consumption,0.5561494192946786
persistent_shock,Более персистентный монетарный шок,11,liquid_q4,consumption,0.4984983261873361
persistent_shock,Более персистентный монетарный шок,12,liquid_q4,consumption,0.44180674863793296
persistent_shock,Более персистентный монетарный шок,13,liquid_q4,consumption,0.3886644405364952
persistent_shock,Более персистентный монетарный шок,14,liquid_q4,consumption,0.3403027800565279
persistent_shock,Более персистентный монетарный шок,15,liquid_q4,consumption,0.29712142489942583
persistent_shock,Более персистентный монетарный шок,16,liquid_q4,consumption,0.2590411821670458
persistent_shock,Более персистентный монетарный шок,17,liquid_q4,consumption,0.2257286201202859
persistent_shock,Более персистентный монетарный шок,18,liquid_q4,consumption,0.1967334038879273
persistent_shock,Более персистентный монетарный шок,19,liquid_q4,consumption,0.17156894974072665
persistent_shock,Более персистентный монетарный шок,20,liquid_q4,consumption,0.1497575008292245
persistent_shock,Более персистентный монетарный шок,21,liquid_q4,consumption,0.13085350036588608
persistent_shock,Более персистентный монетарный шок,22,liquid_q4,consumption,0.11445408319745554
persistent_shock,Более персистентный монетарный шок,23,liquid_q4,consumption,0.1002021519156231
persistent_shock,Более персистентный монетарный шок,24,liquid_q4,consumption,0.08778535715472871
persistent_shock,Более персистентный монетарный шок,25,liquid_q4,consumption,0.07693296347770097
persistent_shock,Более персистентный монетарный шок,26,liquid_q4,consumption,0.0674117626252644
persistent_shock,Более персистентный монетарный шок,27,liquid_q4,consumption,0.059021699838765734
persistent_shock,Более персистентный монетарный шок,28,liquid_q4,consumption,0.05159158136994696
persistent_shock,Более персистентный монетарный шок,29,liquid_q4,consumption,0.04497505448172189
persistent_shock,Более персистентный монетарный шок,30,liquid_q4,consumption,0.03904694784382531
persistent_shock,Более персистентный монетарный шок,31,liquid_q4,consumption,0.033700001567769367
persistent_shock,Более персистентный монетарный шок,32,liquid_q4,consumption,0.028841984810119178
persistent_shock,Более персистентный монетарный шок,33,liquid_q4,consumption,0.02439318434645213
persistent_shock,Более персистентный монетарный шок,34,liquid_q4,consumption,0.020284243349380938
persistent_shock,Более персистентный монетарный шок,35,liquid_q4,consumption,0.016454331853572753
persistent_shock,Более персистентный монетарный шок,36,liquid_q4,consumption,0.012849636635183957
persistent_shock,Более персистентный монетарный шок,37,liquid_q4,consumption,0.009422166777675971
persistent_shock,Более персистентный монетарный шок,38,liquid_q4,consumption,0.0061288806709740825
persistent_shock,Более персистентный монетарный шок,39,liquid_q4,consumption,0.002931149036093599
persistent_shock,Более персистентный монетарный шок,40,liquid_q4,consumption,-0.00020542521477488255
persistent_shock,Более персистентный монетарный шок,41,liquid_q4,consumption,-0.003310808612483177
persistent_shock,Более персистентный монетарный шок,42,liquid_q4,consumption,-0.006409946545573663
persistent_shock,Более персистентный монетарный шок,43,liquid_q4,consumption,-0.009521787531816364
persistent_shock,Более персистентный монетарный шок,44,liquid_q4,consumption,-0.012657966904423177
persistent_shock,Более персистентный монетарный шок,45,liquid_q4,consumption,-0.01582125097893796
persistent_shock,Более персистентный монетарный шок,46,liquid_q4,consumption,-0.019003916891257605
persistent_shock,Более персистентный монетарный шок,47,liquid_q4,consumption,-0.022186326979786453
persistent_shock,Более персистентный монетарный шок,48,liquid_q4,consumption,-0.02533603205956899
persistent_shock,Более персистентный монетарный шок,49,liquid_q4,consumption,-0.028407776053979858
persistent_shock,Более персистентный монетарный шок,50,liquid_q4,consumption,-0.031344737070448915
persistent_shock,Более персистентный монетарный шок,51,liquid_q4,consumption,-0.03408118921697106
persistent_shock,Более персистентный монетарный шок,52,liquid_q4,consumption,-0.03654648505777001
persistent_shock,Более персистентный монетарный шок,53,liquid_q4,consumption,-0.03866985877470167
persistent_shock,Более персистентный монетарный шок,54,liquid_q4,consumption,-0.04038510055045966
persistent_shock,Более персистентный монетарный шок,55,liquid_q4,consumption,-0.0416337441370084
persistent_shock,Более персистентный монетарный шок,56,liquid_q4,consumption,-0.042365116252790984
persistent_shock,Более персистентный монетарный шок,57,liquid_q4,consumption,-0.04253170998477432
persistent_shock,Более персистентный монетарный шок,58,liquid_q4,consumption,-0.04208008973501769
persistent_shock,Более персистентный монетарный шок,59,liquid_q4,consumption,-0.040946234232354
persistent_shock,Более персистентный монетарный шок,0,liquid_q5,consumption,-0.24436833713821257
persistent_shock,Более персистентный монетарный шок,1,liquid_q5,consumption,-0.6088704224512431
persistent_shock,Более персистентный монетарный шок,2,liquid_q5,consumption,-0.9187378819228632
persistent_shock,Более персистентный монетарный шок,3,liquid_q5,consumption,-1.1545654500853135
persistent_shock,Более персистентный монетарный шок,4,liquid_q5,consumption,-1.3160380315066873
persistent_shock,Более персистентный монетарный шок,5,liquid_q5,consumption,-1.3824478829306903
persistent_shock,Более персистентный монетарный шок,6,liquid_q5,consumption,-1.374128657386504
persistent_shock,Более персистентный монетарный шок,7,liquid_q5,consumption,-1.3188179036556624
persistent_shock,Более персистентный монетарный шок,8,liquid_q5,consumption,-1.2378102467041767
persistent_shock,Более персистентный монетарный шок,9,liquid_q5,consumption,-1.1455223231870988
persistent_shock,Более персистентный монетарный шок,10,liquid_q5,consumption,-1.0509686996025915
persistent_shock,Более персистентный монетарный шок,11,liquid_q5,consumption,-0.9593827467494838
persistent_shock,Более персистентный монетарный шок,12,liquid_q5,consumption,-0.8734875413836785
persistent_shock,Более персистентный монетарный шок,13,liquid_q5,consumption,-0.7944433233881852
persistent_shock,Более персистентный монетарный шок,14,liquid_q5,consumption,-0.7224895228337194
persistent_shock,Более персистентный монетарный шок,15,liquid_q5,consumption,-0.657369481369167
persistent_shock,Более персистентный монетарный шок,16,liquid_q5,consumption,-0.5985887936478456
persistent_shock,Более персистентный монетарный шок,17,liquid_q5,consumption,-0.5455640377582232
persistent_shock,Более персистентный монетарный шок,18,liquid_q5,consumption,-0.4977035222981156
persistent_shock,Более персистентный монетарный шок,19,liquid_q5,consumption,-0.4544476799391519
persistent_shock,Более персистентный монетарный шок,20,liquid_q5,consumption,-0.41528647869051655
persistent_shock,Более персистентный монетарный шок,21,liquid_q5,consumption,-0.3797643491146334
persistent_shock,Более персистентный монетарный шок,22,liquid_q5,consumption,-0.3474787568448712
persistent_shock,Более персистентный монетарный шок,23,liquid_q5,consumption,-0.31807587549349847
persistent_shock,Более персистентный монетарный шок,24,liquid_q5,consumption,-0.2912452282643274
persistent_shock,Более персистентный монетарный шок,25,liquid_q5,consumption,-0.26671425234820934
persistent_shock,Более персистентный монетарный шок,26,liquid_q5,consumption,-0.2442432295482316
persistent_shock,Более персистентный монетарный шок,27,liquid_q5,consumption,-0.223620752144349
persistent_shock,Более персистентный монетарный шок,28,liquid_q5,consumption,-0.20465975295253588
persistent_shock,Более персистентный монетарный шок,29,liquid_q5,consumption,-0.1871940628592388
persistent_shock,Более персистентный монетарный шок,30,liquid_q5,consumption,-0.17107543313195978
persistent_shock,Более персистентный монетарный шок,31,liquid_q5,consumption,-0.15617095392423327
persistent_shock,Более персистентный монетарный шок,32,liquid_q5,consumption,-0.14236080388588707
persistent_shock,Более персистентный монетарный шок,33,liquid_q5,consumption,-0.12953627338640597
persistent_shock,Более персистентный монетарный шок,34,liquid_q5,consumption,-0.11759801252994291
persistent_shock,Более персистентный монетарный шок,35,liquid_q5,consumption,-0.10645446438991689
persistent_shock,Более персистентный монетарный шок,36,liquid_q5,consumption,-0.09602045316327891
persistent_shock,Более персистентный монетарный шок,37,liquid_q5,consumption,-0.08621590716440952
persistent_shock,Более персистентный монетарный шок,38,liquid_q5,consumption,-0.07696470824082952
persistent_shock,Более персистентный монетарный шок,39,liquid_q5,consumption,-0.06819367355266093
persistent_shock,Более персистентный монетарный шок,40,liquid_q5,consumption,-0.05983169394076795
persistent_shock,Более персистентный монетарный шок,41,liquid_q5,consumption,-0.05180907660796623
persistent_shock,Более персистентный монетарный шок,42,liquid_q5,consumption,-0.04405717043996438
persistent_shock,Более персистентный монетарный шок,43,liquid_q5,consumption,-0.03650839130972201
persistent_shock,Более персистентный монетарный шок,44,liquid_q5,consumption,-0.029096814144297753
persistent_shock,Более персистентный монетарный шок,45,liquid_q5,consumption,-0.02175955975888251
persistent_shock,Более персистентный монетарный шок,46,liquid_q5,consumption,-0.01443927836675084
persistent_shock,Более персистентный монетарный шок,47,liquid_q5,consumption,-0.007088116956408346
persistent_shock,Более персистентный монетарный шок,48,liquid_q5,consumption,0.0003263519809515865
persistent_shock,Более персистентный монетарный шок,49,liquid_q5,consumption,0.007812686214116482
persistent_shock,Более персистентный монетарный шок,50,liquid_q5,consumption,0.015344039375457058
persistent_shock,Более персистентный монетарный шок,51,liquid_q5,consumption,0.022843086616733465
persistent_shock,Более персистентный монетарный шок,52,liquid_q5,consumption,0.03016339537649169
persistent_shock,Более персистентный монетарный шок,53,liquid_q5,consumption,0.037068248134344256
persistent_shock,Более персистентный монетарный шок,54,liquid_q5,consumption,0.04320994228728535
persistent_shock,Более персистентный монетарный шок,55,liquid_q5,consumption,0.04811612419289314
persistent_shock,Более персистентный монетарный шок,56,liquid_q5,consumption,0.05119526041432538
persistent_shock,Более персистентный монетарный шок,57,liquid_q5,consumption,0.051781245802558606
persistent_shock,Более персистентный монетарный шок,58,liquid_q5,consumption,0.04924739089776923
persistent_shock,Более персистентный монетарный шок,59,liquid_q5,consumption,0.04323268829093128
persistent_shock,Более персистентный монетарный шок,0,low_liquid,consumption,-0.5495418722947903
persistent_shock,Более персистентный монетарный шок,1,low_liquid,consumption,-0.15260489109094524
persistent_shock,Более персистентный монетарный шок,2,low_liquid,consumption,0.14022172556865073
persistent_shock,Более персистентный монетарный шок,3,low_liquid,consumption,0.31793200399039867
persistent_shock,Более персистентный монетарный шок,4,low_liquid,consumption,0.4097844740533
persistent_shock,Более персистентный монетарный шок,5,low_liquid,consumption,0.444470362831914
persistent_shock,Более персистентный монетарный шок,6,low_liquid,consumption,0.4504756096765672
persistent_shock,Более персистентный монетарный шок,7,low_liquid,consumption,0.4402653998488683
persistent_shock,Более персистентный монетарный шок,8,low_liquid,consumption,0.4210661519056556
persistent_shock,Более персистентный монетарный шок,9,low_liquid,consumption,0.3976409451446093
persistent_shock,Более персистентный монетарный шок,10,low_liquid,consumption,0.37312630260998575
persistent_shock,Более персистентный монетарный шок,11,low_liquid,consumption,0.34911017466212013
persistent_shock,Более персистентный монетарный шок,12,low_liquid,consumption,0.32631079214891195
persistent_shock,Более персистентный монетарный шок,13,low_liquid,consumption,0.3049826053596102
persistent_shock,Более персистентный монетарный шок,14,low_liquid,consumption,0.28514988183847584
persistent_shock,Более персистентный монетарный шок,15,low_liquid,consumption,0.26673513781920977
persistent_shock,Более персистентный монетарный шок,16,low_liquid,consumption,0.24962575902930415
persistent_shock,Более персистентный монетарный шок,17,low_liquid,consumption,0.23370584308712966
persistent_shock,Более персистентный монетарный шок,18,low_liquid,consumption,0.21886943410914286
persistent_shock,Более персистентный монетарный шок,19,low_liquid,consumption,0.20502440692033597
persistent_shock,Более персистентный монетарный шок,20,low_liquid,consumption,0.19209206836544293
persistent_shock,Более персистентный монетарный шок,21,low_liquid,consumption,0.18000511774093522
persistent_shock,Более персистентный монетарный шок,22,low_liquid,consumption,0.16870525927564897
persistent_shock,Более персистентный монетарный шок,23,low_liquid,consumption,0.15814103672285376
persistent_shock,Более персистентный монетарный шок,24,low_liquid,consumption,0.14826608861623494
persistent_shock,Более персистентный монетарный шок,25,low_liquid,consumption,0.13903784344601217
persistent_shock,Более персистентный монетарный шок,26,low_liquid,consumption,0.13041659701867
persistent_shock,Более персистентный монетарный шок,27,low_liquid,consumption,0.12236489018285411
persistent_shock,Более персистентный монетарный шок,28,low_liquid,consumption,0.11484710631326543
persistent_shock,Более персистентный монетарный шок,29,low_liquid,consumption,0.10782921967048008
persistent_shock,Более персистентный монетарный шок,30,low_liquid,consumption,0.10127864027579872
persistent_shock,Более персистентный монетарный шок,31,low_liquid,consumption,0.09516411445695408
persistent_shock,Более персистентный монетарный шок,32,low_liquid,consumption,0.08945565110464512
persistent_shock,Более персистентный монетарный шок,33,low_liquid,consumption,0.08412445199440255
persistent_shock,Более персистентный монетарный шок,34,low_liquid,consumption,0.07914282996509635
persistent_shock,Более персистентный монетарный шок,35,low_liquid,consumption,0.07448410242721962
persistent_shock,Более персистентный монетарный шок,36,low_liquid,consumption,0.07012244950005864
persistent_shock,Более персистентный монетарный шок,37,low_liquid,consumption,0.06603272711446327
persistent_shock,Более персистентный монетарный шок,38,low_liquid,consumption,0.062190225851337974
persistent_shock,Более персистентный монетарный шок,39,low_liquid,consumption,0.05857036694353175
persistent_shock,Более персистентный монетарный шок,40,low_liquid,consumption,0.05514832856766965
persistent_shock,Более персистентный монетарный шок,41,low_liquid,consumption,0.051898599127369424
persistent_shock,Более персистентный монетарный шок,42,low_liquid,consumption,0.048794461501791335
persistent_shock,Более персистентный монетарный шок,43,low_liquid,consumption,0.045807424552628956
persistent_shock,Более персистентный монетарный шок,44,low_liquid,consumption,0.0429066380728193
persistent_shock,Более персистентный монетарный шок,45,low_liquid,consumption,0.04005835706000034
persistent_shock,Более персистентный монетарный шок,46,low_liquid,consumption,0.03722556307557394
persistent_shock,Более персистентный монетарный шок,47,low_liquid,consumption,0.0343679057703513
persistent_shock,Более персистентный монетарный шок,48,low_liquid,consumption,0.03144219579696889
persistent_shock,Более персистентный монетарный шок,49,low_liquid,consumption,0.02840375556267971
persistent_shock,Более персистентный монетарный шок,50,low_liquid,consumption,0.025209003853596822
persistent_shock,Более персистентный монетарный шок,51,low_liquid,consumption,0.021819687277421233
persistent_shock,Более персистентный монетарный шок,52,low_liquid,consumption,0.018209129855386075
persistent_shock,Более персистентный монетарный шок,53,low_liquid,consumption,0.01437067582475159
persistent_shock,Более персистентный монетарный шок,54,low_liquid,consumption,0.01032803718232845
persistent_shock,Более персистентный монетарный шок,55,low_liquid,consumption,0.006146374506367412
persistent_shock,Более персистентный монетарный шок,56,low_liquid,consumption,0.001941475390562058
persistent_shock,Более персистентный монетарный шок,57,low_liquid,consumption,-0.0021177084558005677
persistent_shock,Более персистентный монетарный шок,58,low_liquid,consumption,-0.005820324976098708
persistent_shock,Более персистентный монетарный шок,59,low_liquid,consumption,-0.008947004282545619
persistent_shock,Более персистентный монетарный шок,0,wealthy_htm,consumption,-0.510515536405419
persistent_shock,Более персистентный монетарный шок,1,wealthy_htm,consumption,-0.24540931115603104
persistent_shock,Более персистентный монетарный шок,2,wealthy_htm,consumption,0.02236884727924193
persistent_shock,Более персистентный монетарный шок,3,wealthy_htm,consumption,0.18116146386705084
persistent_shock,Более персистентный монетарный шок,4,wealthy_htm,consumption,0.26020351053522345
persistent_shock,Более персистентный монетарный шок,5,wealthy_htm,consumption,0.2875008503630425
persistent_shock,Более персистентный монетарный шок,6,wealthy_htm,consumption,0.2925422906839433
persistent_shock,Более персистентный монетарный шок,7,wealthy_htm,consumption,0.28601100980965743
persistent_shock,Более персистентный монетарный шок,8,wealthy_htm,consumption,0.2750167851713804
persistent_shock,Более персистентный монетарный шок,9,wealthy_htm,consumption,0.26300401581729826
persistent_shock,Более персистентный монетарный шок,10,wealthy_htm,consumption,0.25142948602190446
persistent_shock,Более персистентный монетарный шок,11,wealthy_htm,consumption,0.24074462505000843
persistent_shock,Более персистентный монетарный шок,12,wealthy_htm,consumption,0.2309426963867785
persistent_shock,Более персистентный монетарный шок,13,wealthy_htm,consumption,0.2218481218117179
persistent_shock,Более персистентный монетарный шок,14,wealthy_htm,consumption,0.21325775834764774
persistent_shock,Более персистентный монетарный шок,15,wealthy_htm,consumption,0.20500065642945922
persistent_shock,Более персистентный монетарный шок,16,wealthy_htm,consumption,0.19695567397298086
persistent_shock,Более персистентный монетарный шок,17,wealthy_htm,consumption,0.18904946206743772
persistent_shock,Более персистентный монетарный шок,18,wealthy_htm,consumption,0.18124697486844765
persistent_shock,Более персистентный монетарный шок,19,wealthy_htm,consumption,0.17354053477166706
persistent_shock,Более персистентный монетарный шок,20,wealthy_htm,consumption,0.16594007948574985
persistent_shock,Более персистентный монетарный шок,21,wealthy_htm,consumption,0.15846545976045634
persistent_shock,Более персистентный монетарный шок,22,wealthy_htm,consumption,0.15114083024095307
persistent_shock,Более персистентный монетарный шок,23,wealthy_htm,consumption,0.14399084145732574
persistent_shock,Более персистентный монетарный шок,24,wealthy_htm,consumption,0.13703824783699117
persistent_shock,Более персистентный монетарный шок,25,wealthy_htm,consumption,0.1303025620198505
persistent_shock,Более персистентный монетарный шок,26,wealthy_htm,consumption,0.12379944264603293
persistent_shock,Более персистентный монетарный шок,27,wealthy_htm,consumption,0.11754056964731449
persistent_shock,Более персистентный монетарный шок,28,wealthy_htm,consumption,0.1115338234327844
persistent_shock,Более персистентный монетарный шок,29,wealthy_htm,consumption,0.10578363674985333
persistent_shock,Более персистентный монетарный шок,30,wealthy_htm,consumption,0.10029142918946543
persistent_shock,Более персистентный монетарный шок,31,wealthy_htm,consumption,0.09505606499003617
persistent_shock,Более персистентный монетарный шок,32,wealthy_htm,consumption,0.09007429646463781
persistent_shock,Более персистентный монетарный шок,33,wealthy_htm,consumption,0.08534117017392327
persistent_shock,Более персистентный монетарный шок,34,wealthy_htm,consumption,0.08085038208942111
persistent_shock,Более персистентный монетарный шок,35,wealthy_htm,consumption,0.07659457341002943
persistent_shock,Более персистентный монетарный шок,36,wealthy_htm,consumption,0.0725655609564557
persistent_shock,Более персистентный монетарный шок,37,wealthy_htm,consumption,0.06875449644554378
persistent_shock,Более персистентный монетарный шок,38,wealthy_htm,consumption,0.06515194773472671
persistent_shock,Более персистентный монетарный шок,39,wealthy_htm,consumption,0.06174789299407194
