scenario,scenario_label,period,group,variable,value
low_phi_y,Слабая реакция на выпуск,8,mpc_mid,financial_income,-0.010622219439915403
low_phi_y,Слабая реакция на выпуск,9,mpc_mid,financial_income,-0.06293813346722751
low_phi_y,Слабая реакция на выпуск,10,mpc_mid,financial_income,-0.08724267088293945
low_phi_y,Слабая реакция на выпуск,11,mpc_mid,financial_income,-0.09737721796978423
low_phi_y,Слабая реакция на выпуск,12,mpc_mid,financial_income,-0.10060023026743835
low_phi_y,Слабая реакция на выпуск,13,mpc_mid,financial_income,-0.10058347159358816
low_phi_y,Слабая реакция на выпуск,14,mpc_mid,financial_income,-0.09910324853386956
low_phi_y,Слабая реакция на выпуск,15,mpc_mid,financial_income,-0.09697411800485208
low_phi_y,Слабая реакция на выпуск,16,mpc_mid,financial_income,-0.09454852867393448
low_phi_y,Слабая реакция на выпуск,17,mpc_mid,financial_income,-0.09197268856261615
low_phi_y,Слабая реакция на выпуск,18,mpc_mid,financial_income,-0.08930977148895174
low_phi_y,Слабая реакция на выпуск,19,mpc_mid,financial_income,-0.08659418690060776
low_phi_y,Слабая реакция на выпуск,20,mpc_mid,financial_income,-0.08385230948267869
low_phi_y,Слабая реакция на выпуск,21,mpc_mid,financial_income,-0.08110841068007421
low_phi_y,Слабая реакция на выпуск,22,mpc_mid,financial_income,-0.07838506186637174
low_phi_y,Слабая реакция на выпуск,23,mpc_mid,financial_income,-0.07570215362339909
low_phi_y,Слабая реакция на выпуск,24,mpc_mid,financial_income,-0.07307608612002077
low_phi_y,Слабая реакция на выпуск,25,mpc_mid,financial_income,-0.07051950156501273
low_phi_y,Слабая реакция на выпуск,26,mpc_mid,financial_income,-0.06804147136562683
low_phi_y,Слабая реакция на выпуск,27,mpc_mid,financial_income,-0.06564793352167944
low_phi_y,Слабая реакция на выпуск,28,mpc_mid,financial_income,-0.0633421951821986
low_phi_y,Слабая реакция на выпуск,29,mpc_mid,financial_income,-0.06112537309243407
low_phi_y,Слабая реакция на выпуск,30,mpc_mid,financial_income,-0.05899669953284025
low_phi_y,Слабая реакция на выпуск,31,mpc_mid,financial_income,-0.05695366042658757
low_phi_y,Слабая реакция на выпуск,32,mpc_mid,financial_income,-0.05499195520674928
low_phi_y,Слабая реакция на выпуск,33,mpc_mid,financial_income,-0.053105280717722636
low_phi_y,Слабая реакция на выпуск,34,mpc_mid,financial_income,-0.05128494817631622
low_phi_y,Слабая реакция на выпуск,35,mpc_mid,financial_income,-0.04951935125738472
low_phi_y,Слабая реакция на выпуск,36,mpc_mid,financial_income,-0.04779331843217774
low_phi_y,Слабая реакция на выпуск,37,mpc_mid,financial_income,-0.04608741124698196
low_phi_y,Слабая реакция на выпуск,38,mpc_mid,financial_income,-0.044377276789253337
low_phi_y,Слабая реакция на выпуск,39,mpc_mid,financial_income,-0.042633234373127646
low_phi_y,Слабая реакция на выпуск,40,mpc_mid,financial_income,-0.04082037681883357
low_phi_y,Слабая реакция на выпуск,41,mpc_mid,financial_income,-0.03889960176074023
low_phi_y,Слабая реакция на выпуск,42,mpc_mid,financial_income,-0.03683015661839665
low_phi_y,Слабая реакция на выпуск,43,mpc_mid,financial_income,-0.03457447682232486
low_phi_y,Слабая реакция на выпуск,44,mpc_mid,financial_income,-0.03210630384128773
low_phi_y,Слабая реакция на выпуск,45,mpc_mid,financial_income,-0.029423252217858225
low_phi_y,Слабая реакция на выпуск,46,mpc_mid,financial_income,-0.026565095517084355
low_phi_y,Слабая реакция на выпуск,47,mpc_mid,financial_income,-0.023638961567687508
low_phi_y,Слабая реакция на выпуск,48,mpc_mid,financial_income,-0.020852224775889973
low_phi_y,Слабая реакция на выпуск,49,mpc_mid,financial_income,-0.01855294597684211
low_phi_y,Слабая реакция на выпуск,50,mpc_mid,financial_income,-0.01727594745304181
low_phi_y,Слабая реакция на выпуск,51,mpc_mid,financial_income,-0.01778963477004173
low_phi_y,Слабая реакция на выпуск,52,mpc_mid,financial_income,-0.02113399834689913
low_phi_y,Слабая реакция на выпуск,53,mpc_mid,financial_income,-0.02863326345552485
low_phi_y,Слабая реакция на выпуск,54,mpc_mid,financial_income,-0.041856780079999885
low_phi_y,Слабая реакция на выпуск,55,mpc_mid,financial_income,-0.06248838210095588
low_phi_y,Слабая реакция на выпуск,56,mpc_mid,financial_income,-0.09204731368941618
low_phi_y,Слабая реакция на выпуск,57,mpc_mid,financial_income,-0.1313832273079967
low_phi_y,Слабая реакция на выпуск,58,mpc_mid,financial_income,-0.17984468458099026
low_phi_y,Слабая реакция на выпуск,59,mpc_mid,financial_income,-0.23399561767554258
low_phi_y,Слабая реакция на выпуск,0,mpc_mid,disposable_income,-3.9705464385625846
low_phi_y,Слабая реакция на выпуск,1,mpc_mid,disposable_income,1.7930583175235395
low_phi_y,Слабая реакция на выпуск,2,mpc_mid,disposable_income,1.124759575600712
low_phi_y,Слабая реакция на выпуск,3,mpc_mid,disposable_income,0.7321850541327373
low_phi_y,Слабая реакция на выпуск,4,mpc_mid,disposable_income,0.502268164821681
low_phi_y,Слабая реакция на выпуск,5,mpc_mid,disposable_income,0.3664709645764586
low_phi_y,Слабая реакция на выпуск,6,mpc_mid,disposable_income,0.28477934853075865
low_phi_y,Слабая реакция на выпуск,7,mpc_mid,disposable_income,0.23372537984158673
low_phi_y,Слабая реакция на выпуск,8,mpc_mid,disposable_income,0.19978763124087182
low_phi_y,Слабая реакция на выпуск,9,mpc_mid,disposable_income,0.17546052942856993
low_phi_y,Слабая реакция на выпуск,10,mpc_mid,disposable_income,0.15660594902214375
low_phi_y,Слабая реакция на выпуск,11,mpc_mid,disposable_income,0.14100867066656902
low_phi_y,Слабая реакция на выпуск,12,mpc_mid,disposable_income,0.1275178558534836
low_phi_y,Слабая реакция на выпуск,13,mpc_mid,disposable_income,0.11554912699722114
low_phi_y,Слабая реакция на выпуск,14,mpc_mid,disposable_income,0.10480375398756336
low_phi_y,Слабая реакция на выпуск,15,mpc_mid,disposable_income,0.09511658910137305
low_phi_y,Слабая реакция на выпуск,16,mpc_mid,disposable_income,0.08637885541996845
low_phi_y,Слабая реакция на выпуск,17,mpc_mid,disposable_income,0.07850279562618977
low_phi_y,Слабая реакция на выпуск,18,mpc_mid,disposable_income,0.07140817546292982
low_phi_y,Слабая реакция на выпуск,19,mpc_mid,disposable_income,0.06501896093829977
low_phi_y,Слабая реакция на выпуск,20,mpc_mid,disposable_income,0.05926381977946563
low_phi_y,Слабая реакция на выпуск,21,mpc_mid,disposable_income,0.054077375358142124
low_phi_y,Слабая реакция на выпуск,22,mpc_mid,disposable_income,0.049401008313312324
low_phi_y,Слабая реакция на выпуск,23,mpc_mid,disposable_income,0.04518294947864642
low_phi_y,Слабая реакция на выпуск,24,mpc_mid,disposable_income,0.04137780660919732
low_phi_y,Слабая реакция на выпуск,25,mpc_mid,disposable_income,0.037945772865920685
low_phi_y,Слабая реакция на выпуск,26,mpc_mid,disposable_income,0.03485173758388228
low_phi_y,Слабая реакция на выпуск,27,mpc_mid,disposable_income,0.032064449978382356
low_phi_y,Слабая реакция на выпуск,28,mpc_mid,disposable_income,0.02955581705736252
low_phi_y,Слабая реакция на выпуск,29,mpc_mid,disposable_income,0.027300364877641807
low_phi_y,Слабая реакция на выпуск,30,mpc_mid,disposable_income,0.025274859389095187
low_phi_y,Слабая реакция на выпуск,31,mpc_mid,disposable_income,0.023458066505380428
low_phi_y,Слабая реакция на выпуск,32,mpc_mid,disposable_income,0.021830625175279113
low_phi_y,Слабая реакция на выпуск,33,mpc_mid,disposable_income,0.0203750077809898
low_phi_y,Слабая реакция на выпуск,34,mpc_mid,disposable_income,0.01907554491579743
low_phi_y,Слабая реакция на выпуск,35,mpc_mid,disposable_income,0.017918493828677273
low_phi_y,Слабая реакция на выпуск,36,mpc_mid,disposable_income,0.016892128975892023
low_phi_y,Слабая реакция на выпуск,37,mpc_mid,disposable_income,0.015986827621156705
low_phi_y,Слабая реакция на выпуск,38,mpc_mid,disposable_income,0.015195111182814023
low_phi_y,Слабая реакция на выпуск,39,mpc_mid,disposable_income,0.014511583169407113
low_phi_y,Слабая реакция на выпуск,40,mpc_mid,disposable_income,0.013932675378013895
low_phi_y,Слабая реакция на выпуск,41,mpc_mid,disposable_income,0.013456075243506853
low_phi_y,Слабая реакция на выпуск,42,mpc_mid,disposable_income,0.013079659563871863
low_phi_y,Слабая реакция на выпуск,43,mpc_mid,disposable_income,0.012799705913442525
low_phi_y,Слабая реакция на выпуск,44,mpc_mid,disposable_income,0.012608099388077516
low_phi_y,Слабая реакция на выпуск,45,mpc_mid,disposable_income,0.01248821028964124
low_phi_y,Слабая реакция на выпуск,46,mpc_mid,disposable_income,0.012409108296145378
low_phi_y,Слабая реакция на выпуск,47,mpc_mid,disposable_income,0.012317830745731432
low_phi_y,Слабая реакция на выпуск,48,mpc_mid,disposable_income,0.012129584091803584
low_phi_y,Слабая реакция на выпуск,49,mpc_mid,disposable_income,0.011716094549016799
low_phi_y,Слабая реакция на выпуск,50,mpc_mid,disposable_income,0.010892929244579425
low_phi_y,Слабая реакция на выпуск,51,mpc_mid,disposable_income,0.009407604408577706
low_phi_y,Слабая реакция на выпуск,52,mpc_mid,disposable_income,0.006931836399818165
low_phi_y,Слабая реакция на выпуск,53,mpc_mid,disposable_income,0.0030635523022935957
low_phi_y,Слабая реакция на выпуск,54,mpc_mid,disposable_income,-0.0026525549132844217
low_phi_y,Слабая реакция на выпуск,55,mpc_mid,disposable_income,-0.010672917585944859
low_phi_y,Слабая реакция на выпуск,56,mpc_mid,disposable_income,-0.02135311029226246
low_phi_y,Слабая реакция на выпуск,57,mpc_mid,disposable_income,-0.0347714443476477
low_phi_y,Слабая реакция на выпуск,58,mpc_mid,disposable_income,-0.05044670932233862
low_phi_y,Слабая реакция на выпуск,59,mpc_mid,disposable_income,-0.06691077822273443
low_phi_y,Слабая реакция на выпуск,0,mpc_high,labor_income,-1.0315561731096423
low_phi_y,Слабая реакция на выпуск,1,mpc_high,labor_income,-1.242823692208405
low_phi_y,Слабая реакция на выпуск,2,mpc_high,labor_income,-0.5828635560914581
low_phi_y,Слабая реакция на выпуск,3,mpc_high,labor_income,-0.20816568482448428
low_phi_y,Слабая реакция на выпуск,4,mpc_high,labor_income,-0.002282129618781403
low_phi_y,Слабая реакция на выпуск,5,mpc_high,labor_income,0.106079694676614
low_phi_y,Слабая реакция на выпуск,6,mpc_high,labor_income,0.1589588815942226
low_phi_y,Слабая реакция на выпуск,7,mpc_high,labor_income,0.18110742318048056
low_phi_y,Слабая реакция на выпуск,8,mpc_high,labor_income,0.1869530891195153
low_phi_y,Слабая реакция на выпуск,9,mpc_high,labor_income,0.18470938603370346
low_phi_y,Слабая реакция на выпуск,10,mpc_high,labor_income,0.17888080916257695
low_phi_y,Слабая реакция на выпуск,11,mpc_high,labor_income,0.1717999363500642
low_phi_y,Слабая реакция на выпуск,12,mpc_high,labor_income,0.16456684688412074
low_phi_y,Слабая реакция на выпуск,13,mpc_high,labor_income,0.15761623006203182
low_phi_y,Слабая реакция на выпуск,14,mpc_high,labor_income,0.15105209494398322
low_phi_y,Слабая реакция на выпуск,15,mpc_high,labor_income,0.144837181592577
low_phi_y,Слабая реакция на выпуск,16,mpc_high,labor_income,0.13889268278838446
low_phi_y,Слабая реакция на выпуск,17,mpc_high,labor_income,0.13314462657869977
low_phi_y,Слабая реакция на выпуск,18,mpc_high,labor_income,0.12754056561871754
low_phi_y,Слабая реакция на выпуск,19,mpc_high,labor_income,0.1220513806834495
low_phi_y,Слабая реакция на выпуск,20,mpc_high,labor_income,0.11666687615227173
low_phi_y,Слабая реакция на выпуск,21,mpc_high,labor_income,0.11138979371324073
low_phi_y,Слабая реакция на выпуск,22,mpc_high,labor_income,0.1062303801447526
low_phi_y,Слабая реакция на выпуск,23,mpc_high,labor_income,0.10120224970699405
low_phi_y,Слабая реакция на выпуск,24,mpc_high,labor_income,0.09631958934074837
low_phi_y,Слабая реакция на выпуск,25,mpc_high,labor_income,0.0915954735371038
low_phi_y,Слабая реакция на выпуск,26,mpc_high,labor_income,0.0870409889463308
low_phi_y,Слабая реакция на выпуск,27,mpc_high,labor_income,0.08266489911356455
low_phi_y,Слабая реакция на выпуск,28,mpc_high,labor_income,0.07847364170753783
low_phi_y,Слабая реакция на выпуск,29,mpc_high,labor_income,0.07447151407063929
low_phi_y,Слабая реакция на выпуск,30,mpc_high,labor_income,0.07066095511070392
low_phi_y,Слабая реакция на выпуск,31,mpc_high,labor_income,0.06704287032539474
low_phi_y,Слабая реакция на выпуск,32,mpc_high,labor_income,0.06361697256744464
low_phi_y,Слабая реакция на выпуск,33,mpc_high,labor_income,0.06038212752780099
low_phi_y,Слабая реакция на выпуск,34,mpc_high,labor_income,0.05733670109643834
low_phi_y,Слабая реакция на выпуск,35,mpc_high,labor_income,0.0544789088327868
low_phi_y,Слабая реакция на выпуск,36,mpc_high,labor_income,0.051807165711816615
low_phi_y,Слабая реакция на выпуск,37,mpc_high,labor_income,0.04932042867055073
low_phi_y,Слабая реакция на выпуск,38,mpc_high,labor_income,0.04701851412433824
low_phi_y,Слабая реакция на выпуск,39,mpc_high,labor_income,0.044902358487308884
low_phi_y,Слабая реакция на выпуск,40,mpc_high,labor_income,0.04297416985001229
low_phi_y,Слабая реакция на выпуск,41,mpc_high,labor_income,0.04123739424758213
low_phi_y,Слабая реакция на выпуск,42,mpc_high,labor_income,0.039696390172699575
low_phi_y,Слабая реакция на выпуск,43,mpc_high,labor_income,0.0383556718502907
low_phi_y,Слабая реакция на выпуск,44,mpc_high,labor_income,0.03721854943370076
low_phi_y,Слабая реакция на выпуск,45,mpc_high,labor_income,0.036284968822514856
low_phi_y,Слабая реакция на выпуск,46,mpc_high,labor_income,0.035548348523355325
low_phi_y,Слабая реакция на выпуск,47,mpc_high,labor_income,0.034991241894887594
low_phi_y,Слабая реакция на выпуск,48,mpc_high,labor_income,0.03457974862445518
low_phi_y,Слабая реакция на выпуск,49,mpc_high,labor_income,0.034256794981750084
low_phi_y,Слабая реакция на выпуск,50,mpc_high,labor_income,0.03393474817269973
low_phi_y,Слабая реакция на выпуск,51,mpc_high,labor_income,0.0334883860082454
low_phi_y,Слабая реакция на выпуск,52,mpc_high,labor_income,0.03275007920669089
low_phi_y,Слабая реакция на выпуск,53,mpc_high,labor_income,0.0315102228189434
low_phi_y,Слабая реакция на выпуск,54,mpc_high,labor_income,0.02952750889071219
low_phi_y,Слабая реакция на выпуск,55,mpc_high,labor_income,0.026555505206769813
low_phi_y,Слабая реакция на выпуск,56,mpc_high,labor_income,0.02239394733692734
low_phi_y,Слабая реакция на выпуск,57,mpc_high,labor_income,0.01697456340565233
low_phi_y,Слабая реакция на выпуск,58,mpc_high,labor_income,0.010490956735290474
low_phi_y,Слабая реакция на выпуск,59,mpc_high,labor_income,0.0035780960309516785
low_phi_y,Слабая реакция на выпуск,0,mpc_high,financial_income,-11.828819287075808
low_phi_y,Слабая реакция на выпуск,1,mpc_high,financial_income,8.510054685269607
low_phi_y,Слабая реакция на выпуск,2,mpc_high,financial_income,4.77819908035032
low_phi_y,Слабая реакция на выпуск,3,mpc_high,financial_income,2.637690936638235
low_phi_y,Слабая реакция на выпуск,4,mpc_high,financial_income,1.425880081013869
low_phi_y,Слабая реакция на выпуск,5,mpc_high,financial_income,0.7491855494950357
low_phi_y,Слабая реакция на выпуск,6,mpc_high,financial_income,0.37698810520644876
low_phi_y,Слабая реакция на выпуск,7,mpc_high,financial_income,0.17616051644689829
low_phi_y,Слабая реакция на выпуск,8,mpc_high,financial_income,0.07078246262888824
low_phi_y,Слабая реакция на выпуск,9,mpc_high,financial_income,0.0179442911945839
low_phi_y,Слабая реакция на выпуск,10,mpc_high,financial_income,-0.006425130058737834
low_phi_y,Слабая реакция на выпуск,11,mpc_high,financial_income,-0.015737442178854713
low_phi_y,Слабая реакция на выпуск,12,mpc_high,financial_income,-0.01740895732359565
low_phi_y,Слабая реакция на выпуск,13,mpc_high,financial_income,-0.015497585488322058
low_phi_y,Слабая реакция на выпуск,14,mpc_high,financial_income,-0.012184121837215355
low_phi_y,Слабая реакция на выпуск,15,mpc_high,financial_income,-0.008601941953228727
low_phi_y,Слабая реакция на выпуск,16,mpc_high,financial_income,-0.005302451140497282
low_phi_y,Слабая реакция на выпуск,17,mpc_high,financial_income,-0.002517541653389634
low_phi_y,Слабая реакция на выпуск,18,mpc_high,financial_income,-0.0003084312789666371
low_phi_y,Слабая реакция на выпуск,19,mpc_high,financial_income,0.001349802440229431
low_phi_y,Слабая реакция на выпуск,20,mpc_high,financial_income,0.0025206099392079805
low_phi_y,Слабая реакция на выпуск,21,mpc_high,financial_income,0.003279818546243301
low_phi_y,Слабая реакция на выпуск,22,mpc_high,financial_income,0.003702012318129535
low_phi_y,Слабая реакция на выпуск,23,mpc_high,financial_income,0.00385416857900967
low_phi_y,Слабая реакция на выпуск,24,mpc_high,financial_income,0.00379339072682165
low_phi_y,Слабая реакция на выпуск,25,mpc_high,financial_income,0.0035668391285212588
low_phi_y,Слабая реакция на выпуск,26,mpc_high,financial_income,0.0032127355687186555
low_phi_y,Слабая реакция на выпуск,27,mpc_high,financial_income,0.002761796464626132
low_phi_y,Слабая реакция на выпуск,28,mpc_high,financial_income,0.0022387478133466
low_phi_y,Слабая реакция на выпуск,29,mpc_high,financial_income,0.0016637570473762102
low_phi_y,Слабая реакция на выпуск,30,mpc_high,financial_income,0.0010537255595292386
low_phi_y,Слабая реакция на выпуск,31,mpc_high,financial_income,0.0004234475935240382
low_phi_y,Слабая реакция на выпуск,32,mpc_high,financial_income,-0.00021332617693478075
low_phi_y,Слабая реакция на выпуск,33,mpc_high,financial_income,-0.0008428694823752171
low_phi_y,Слабая реакция на выпуск,34,mpc_high,financial_income,-0.0014504551132854759
low_phi_y,Слабая реакция на выпуск,35,mpc_high,financial_income,-0.002019286118975165
low_phi_y,Слабая реакция на выпуск,36,mpc_high,financial_income,-0.002529371460977139
low_phi_y,Слабая реакция на выпуск,37,mpc_high,financial_income,-0.002956375763454599
low_phi_y,Слабая реакция на выпуск,38,mpc_high,financial_income,-0.0032705345605795596
low_phi_y,Слабая реакция на выпуск,39,mpc_high,financial_income,-0.0034358153074719117
low_phi_y,Слабая реакция на выпуск,40,mpc_high,financial_income,-0.003409624355931496
low_phi_y,Слабая реакция на выпуск,41,mpc_high,financial_income,-0.0031435178213300306
low_phi_y,Слабая реакция на выпуск,42,mpc_high,financial_income,-0.002585568623367444
low_phi_y,Слабая реакция на выпуск,43,mpc_high,financial_income,-0.0016852670831168624
low_phi_y,Слабая реакция на выпуск,44,mpc_high,financial_income,-0.0004020695745320087
low_phi_y,Слабая реакция на выпуск,45,mpc_high,financial_income,0.00128108057472249
low_phi_y,Слабая реакция на выпуск,46,mpc_high,financial_income,0.0033378184636469375
low_phi_y,Слабая реакция на выпуск,47,mpc_high,financial_income,0.0056706521489427696
low_phi_y,Слабая реакция на выпуск,48,mpc_high,financial_income,0.00807457349435398
low_phi_y,Слабая реакция на выпуск,49,mpc_high,financial_income,0.010192107660321515
low_phi_y,Слабая реакция на выпуск,50,mpc_high,financial_income,0.01146186215825934
low_phi_y,Слабая реакция на выпуск,51,mpc_high,financial_income,0.011065886322432522
low_phi_y,Слабая реакция на выпуск,52,mpc_high,financial_income,0.007886214591779819
low_phi_y,Слабая реакция на выпуск,53,mpc_high,financial_income,0.0004884146972999397
low_phi_y,Слабая реакция на выпуск,54,mpc_high,financial_income,-0.012839633021704025
low_phi_y,Слабая реакция на выпуск,55,mpc_high,financial_income,-0.03395170483810173
low_phi_y,Слабая реакция на выпуск,56,mpc_high,financial_income,-0.06455072758551404
low_phi_y,Слабая реакция на выпуск,57,mpc_high,financial_income,-0.10566078193585306
low_phi_y,Слабая реакция на выпуск,58,mpc_high,financial_income,-0.15676451799528254
low_phi_y,Слабая реакция на выпуск,59,mpc_high,financial_income,-0.21449074199343446
low_phi_y,Слабая реакция на выпуск,0,mpc_high,disposable_income,-7.2756226846498215
low_phi_y,Слабая реакция на выпуск,1,mpc_high,disposable_income,4.397274231233347
low_phi_y,Слабая реакция на выпуск,2,mpc_high,disposable_income,2.517443560734833
low_phi_y,Слабая реакция на выпуск,3,mpc_high,disposable_income,1.4375956381292323
low_phi_y,Слабая реакция на выпуск,4,mpc_high,disposable_income,0.8236253006562182
low_phi_y,Слабая реакция на выпуск,5,mpc_high,disposable_income,0.477988361628821
low_phi_y,Слабая реакция на выпуск,6,mpc_high,disposable_income,0.2850453684497131
low_phi_y,Слабая реакция на выпуск,7,mpc_high,disposable_income,0.17824662277719458
low_phi_y,Слабая реакция на выпуск,8,mpc_high,disposable_income,0.11977151626734875
low_phi_y,Слабая реакция на выпуск,9,mpc_high,disposable_income,0.08826898877859046
low_phi_y,Слабая реакция на выпуск,10,mpc_high,disposable_income,0.07171822571263642
low_phi_y,Слабая реакция на выпуск,11,mpc_high,disposable_income,0.06334690963627522
low_phi_y,Слабая реакция на выпуск,12,mpc_high,disposable_income,0.05933008336631423
low_phi_y,Слабая реакция на выпуск,13,mpc_high,disposable_income,0.05750436217908983
low_phi_y,Слабая реакция на выпуск,14,mpc_high,disposable_income,0.05665245089385422
low_phi_y,Слабая реакция на выпуск,15,mpc_high,disposable_income,0.056103204956101826
low_phi_y,Слабая реакция на выпуск,16,mpc_high,disposable_income,0.0555045132690597
low_phi_y,Слабая реакция на выпуск,17,mpc_high,disposable_income,0.05469107843413472
low_phi_y,Слабая реакция на выпуск,18,mpc_high,disposable_income,0.053605381152364975
low_phi_y,Слабая реакция на выпуск,19,mpc_high,disposable_income,0.05224955454996646
low_phi_y,Слабая реакция на выпуск,20,mpc_high,disposable_income,0.050655992583394094
low_phi_y,Слабая реакция на выпуск,21,mpc_high,disposable_income,0.04886970242915367
low_phi_y,Слабая реакция на выпуск,22,mpc_high,disposable_income,0.0469381371687521
low_phi_y,Слабая реакция на выпуск,23,mpc_high,disposable_income,0.044905770968062
low_phi_y,Слабая реакция на выпуск,24,mpc_high,disposable_income,0.042811609391836654
low_phi_y,Слабая реакция на выпуск,25,mpc_high,disposable_income,0.04068843882231803
low_phi_y,Слабая реакция на выпуск,26,mpc_high,disposable_income,0.03856303818128412
low_phi_y,Слабая реакция на выпуск,27,mpc_high,disposable_income,0.03645686637858976
low_phi_y,Слабая реакция на выпуск,28,mpc_high,disposable_income,0.03438693723890623
low_phi_y,Слабая реакция на выпуск,29,mpc_high,disposable_income,0.03236672579136644
low_phi_y,Слабая реакция на выпуск,30,mpc_high,disposable_income,0.030407034611227356
low_phi_y,Слабая реакция на выпуск,31,mpc_high,disposable_income,0.02851680106991287
low_phi_y,Слабая реакция на выпуск,32,mpc_high,disposable_income,0.026703856104098807
low_phi_y,Слабая реакция на выпуск,33,mpc_high,disposable_income,0.024975659289932582
low_phi_y,Слабая реакция на выпуск,34,mpc_high,disposable_income,0.023340038282583495
low_phi_y,Слабая реакция на выпуск,35,mpc_high,disposable_income,0.02180595427594065
low_phi_y,Слабая реакция на выпуск,36,mpc_high,disposable_income,0.020384299700994264
low_phi_y,Слабая реакция на выпуск,37,mpc_high,disposable_income,0.01908870786766633
low_phi_y,Слабая реакция на выпуск,38,mpc_high,disposable_income,0.017936314174566956
low_phi_y,Слабая реакция на выпуск,39,mpc_high,disposable_income,0.0169483511582944
low_phi_y,Слабая реакция на выпуск,40,mpc_high,disposable_income,0.016150381912021197
low_phi_y,Слабая реакция на выпуск,41,mpc_high,disposable_income,0.01557187476584499
low_phi_y,Слабая реакция на выпуск,42,mpc_high,disposable_income,0.01524469716734543
low_phi_y,Слабая реакция на выпуск,43,mpc_high,disposable_income,0.0151999625519383
low_phi_y,Слабая реакция на выпуск,44,mpc_high,disposable_income,0.01546251322219446
low_phi_y,Слабая реакция на выпуск,45,mpc_high,disposable_income,0.016042190252163132
low_phi_y,Слабая реакция на выпуск,46,mpc_high,disposable_income,0.016920971386945757
low_phi_y,Слабая реакция на выпуск,47,mpc_high,disposable_income,0.018035119718492053
low_phi_y,Слабая реакция на выпуск,48,mpc_high,disposable_income,0.019251783133071465
low_phi_y,Слабая реакция на выпуск,49,mpc_high,disposable_income,0.020340165681486964
low_phi_y,Слабая реакция на выпуск,50,mpc_high,disposable_income,0.020938658932374853
low_phi_y,Слабая реакция на выпуск,51,mpc_high,disposable_income,0.020521435224939436
low_phi_y,Слабая реакция на выпуск,52,mpc_high,disposable_income,0.018371284992765545
low_phi_y,Слабая реакция на выпуск,53,mpc_high,disposable_income,0.01357028459803436
low_phi_y,Слабая реакция на выпуск,54,mpc_high,disposable_income,0.005026554416185544
low_phi_y,Слабая реакция на выпуск,55,mpc_high,disposable_income,-0.008435866213944054
low_phi_y,Слабая реакция на выпуск,56,mpc_high,disposable_income,-0.027886232678096874
low_phi_y,Слабая реакция на выпуск,57,mpc_high,disposable_income,-0.05394556189791421
low_phi_y,Слабая реакция на выпуск,58,mpc_high,disposable_income,-0.08623302763125179
low_phi_y,Слабая реакция на выпуск,59,mpc_high,disposable_income,-0.1225312998730235
persistent_shock,Более персистентный монетарный шок,0,low_liquid,labor_income,-2.0125834013242923
persistent_shock,Более персистентный монетарный шок,1,low_liquid,labor_income,-1.2497400972628505
persistent_shock,Более персистентный монетарный шок,2,low_liquid,labor_income,-0.5204105150060693
persistent_shock,Более персистентный монетарный шок,3,low_liquid,labor_income,0.0011114719091876108
persistent_shock,Более персистентный монетарный шок,4,low_liquid,labor_income,0.32559415183577756
persistent_shock,Более персистентный монетарный шок,5,low_liquid,labor_income,0.49943639603641093
persistent_shock,Более персистентный монетарный шок,6,low_liquid,labor_income,0.5839125077660144
persistent_shock,Более персистентный монетарный шок,7,low_liquid,labor_income,0.6113885599914081
persistent_shock,Более персистентный монетарный шок,8,low_liquid,labor_income,0.6043401975826598
persistent_shock,Более персистентный монетарный шок,9,low_liquid,labor_income,0.5781727025240478
persistent_shock,Более персистентный монетарный шок,10,low_liquid,labor_income,0.5431290832565739
persistent_shock,Более персистентный монетарный шок,11,low_liquid,labor_income,0.5050975109094868
persistent_shock,Более персистентный монетарный шок,12,low_liquid,labor_income,0.4672859308483421
persistent_shock,Более персистентный монетарный шок,13,low_liquid,labor_income,0.4313070501919914
persistent_shock,Более персистентный монетарный шок,14,low_liquid,labor_income,0.39785833428515527
persistent_shock,Более персистентный монетарный шок,15,low_liquid,labor_income,0.367135761029855
persistent_shock,Более персистентный монетарный шок,16,low_liquid,labor_income,0.3390780868480015
persistent_shock,Более персистентный монетарный шок,17,low_liquid,labor_income,0.31350621102591386
persistent_shock,Более персистентный монетарный шок,18,low_liquid,labor_income,0.290199325166475
persistent_shock,Более персистентный монетарный шок,19,low_liquid,labor_income,0.2689340098032446
persistent_shock,Более персистентный монетарный шок,20,low_liquid,labor_income,0.24950230070074655
persistent_shock,Более персистентный монетарный шок,21,low_liquid,labor_income,0.23171831499976214
persistent_shock,Более персистентный монетарный шок,22,low_liquid,labor_income,0.2154190352327997
persistent_shock,Более персистентный монетарный шок,23,low_liquid,labor_income,0.20046241862581185
persistent_shock,Более персистентный монетарный шок,24,low_liquid,labor_income,0.18672454710709013
persistent_shock,Более персистентный монетарный шок,25,low_liquid,labor_income,0.17409668677537166
persistent_shock,Более персистентный монетарный шок,26,low_liquid,labor_income,0.1624826467657784
persistent_shock,Более персистентный монетарный шок,27,low_liquid,labor_income,0.15179656978320677
persistent_shock,Более персистентный монетарный шок,28,low_liquid,labor_income,0.14196115730980477
persistent_shock,Более персистентный монетарный шок,29,low_liquid,labor_income,0.1329062755806193
persistent_shock,Более персистентный монетарный шок,30,low_liquid,labor_income,0.12456787039505295
persistent_shock,Более персистентный монетарный шок,31,low_liquid,labor_income,0.1168871198028707
