scenario,scenario_label,period,variable,value,raw_deviation,units
high_rho_i,Высокая инерция ставки,51,B,0.014984879904977036,0.00015584275101176992,% отклонения
high_rho_i,Высокая инерция ставки,52,B,0.023656717994854654,0.0002460298671465022,% отклонения
high_rho_i,Высокая инерция ставки,53,B,0.03181199086125148,0.000330844704957034,% отклонения
high_rho_i,Высокая инерция ставки,54,B,0.0390905908324301,0.0004065421446572959,% отклонения
high_rho_i,Высокая инерция ставки,55,B,0.04497708478300021,0.0004677616817432284,% отклонения
high_rho_i,Высокая инерция ставки,56,B,0.04881112142787686,0.0005076356628499479,% отклонения
high_rho_i,Высокая инерция ставки,57,B,0.049870188463249615,0.0005186499600178252,% отклонения
high_rho_i,Высокая инерция ставки,58,B,0.047590810920297384,0.0004949444335711206,% отклонения
high_rho_i,Высокая инерция ставки,59,B,0.042028269383830766,0.0004370940015918645,% отклонения
high_rho_i,Высокая инерция ставки,0,tax,1.0887405198064082,0.010887405198064082,п.п.
high_rho_i,Высокая инерция ставки,1,tax,1.0972418526359107,0.010972418526359107,п.п.
high_rho_i,Высокая инерция ставки,2,tax,0.7425628465537348,0.007425628465537348,п.п.
high_rho_i,Высокая инерция ставки,3,tax,0.48223632910993075,0.0048223632910993075,п.п.
high_rho_i,Высокая инерция ставки,4,tax,0.29893426454667416,0.0029893426454667416,п.п.
high_rho_i,Высокая инерция ставки,5,tax,0.17438941633259875,0.0017438941633259875,п.п.
high_rho_i,Высокая инерция ставки,6,tax,0.09246749924886055,0.0009246749924886055,п.п.
high_rho_i,Высокая инерция ставки,7,tax,0.040252025602577346,0.00040252025602577346,п.п.
high_rho_i,Высокая инерция ставки,8,tax,0.008073780562467547,8.073780562467547e-05,п.п.
high_rho_i,Высокая инерция ставки,9,tax,-0.010974051470119539,-0.00010974051470119539,п.п.
high_rho_i,Высокая инерция ставки,10,tax,-0.021650011856222395,-0.00021650011856222395,п.п.
high_rho_i,Высокая инерция ставки,11,tax,-0.027133645033716736,-0.00027133645033716736,п.п.
high_rho_i,Высокая инерция ставки,12,tax,-0.029493267000202383,-0.00029493267000202383,п.п.
high_rho_i,Высокая инерция ставки,13,tax,-0.030041120307783276,-0.00030041120307783276,п.п.
high_rho_i,Высокая инерция ставки,14,tax,-0.029589320822998033,-0.00029589320822998033,п.п.
high_rho_i,Высокая инерция ставки,15,tax,-0.02862727647042207,-0.0002862727647042207,п.п.
high_rho_i,Высокая инерция ставки,16,tax,-0.027440966341163442,-0.0002744096634116344,п.п.
high_rho_i,Высокая инерция ставки,17,tax,-0.026191098143951708,-0.0002619109814395171,п.п.
high_rho_i,Высокая инерция ставки,18,tax,-0.024963155966767347,-0.0002496315596676735,п.п.
high_rho_i,Высокая инерция ставки,19,tax,-0.02379875101376494,-0.0002379875101376494,п.п.
high_rho_i,Высокая инерция ставки,20,tax,-0.022714823566738485,-0.00022714823566738485,п.п.
high_rho_i,Высокая инерция ставки,21,tax,-0.02171511778554791,-0.0002171511778554791,п.п.
high_rho_i,Высокая инерция ставки,22,tax,-0.020796842978315633,-0.00020796842978315633,п.п.
high_rho_i,Высокая инерция ставки,23,tax,-0.019954400864291566,-0.00019954400864291566,п.п.
high_rho_i,Высокая инерция ставки,24,tax,-0.019181367406512217,-0.00019181367406512217,п.п.
high_rho_i,Высокая инерция ставки,25,tax,-0.01847146624175955,-0.0001847146624175955,п.п.
high_rho_i,Высокая инерция ставки,26,tax,-0.017818981112349697,-0.00017818981112349697,п.п.
high_rho_i,Высокая инерция ставки,27,tax,-0.017218872679619635,-0.00017218872679619635,п.п.
high_rho_i,Высокая инерция ставки,28,tax,-0.016666752381816474,-0.00016666752381816474,п.п.
high_rho_i,Высокая инерция ставки,29,tax,-0.01615879800615505,-0.0001615879800615505,п.п.
high_rho_i,Высокая инерция ставки,30,tax,-0.015691655276078853,-0.00015691655276078853,п.п.
high_rho_i,Высокая инерция ставки,31,tax,-0.015262346567845864,-0.00015262346567845864,п.п.
high_rho_i,Высокая инерция ставки,32,tax,-0.014868195066986,-0.00014868195066986,п.п.
high_rho_i,Высокая инерция ставки,33,tax,-0.014506765818811385,-0.00014506765818811385,п.п.
high_rho_i,Высокая инерция ставки,34,tax,-0.014175821831091673,-0.00014175821831091673,п.п.
high_rho_i,Высокая инерция ставки,35,tax,-0.01387329174090679,-0.0001387329174090679,п.п.
high_rho_i,Высокая инерция ставки,36,tax,-0.01359724492640546,-0.0001359724492640546,п.п.
high_rho_i,Высокая инерция ставки,37,tax,-0.013345869483549766,-0.00013345869483549766,п.п.
high_rho_i,Высокая инерция ставки,38,tax,-0.013117447941629612,-0.00013117447941629612,п.п.
high_rho_i,Высокая инерция ставки,39,tax,-0.012910325101928022,-0.00012910325101928022,п.п.
high_rho_i,Высокая инерция ставки,40,tax,-0.012722861608921443,-0.00012722861608921443,п.п.
high_rho_i,Высокая инерция ставки,41,tax,-0.012553366734935345,-0.00012553366734935345,п.п.
high_rho_i,Высокая инерция ставки,42,tax,-0.012400004806606413,-0.00012400004806606413,п.п.
high_rho_i,Высокая инерция ставки,43,tax,-0.012260673440456227,-0.00012260673440456227,п.п.
high_rho_i,Высокая инерция ставки,44,tax,-0.01213286067180408,-0.0001213286067180408,п.п.
high_rho_i,Высокая инерция ставки,45,tax,-0.012013505855701379,-0.00012013505855701379,п.п.
high_rho_i,Высокая инерция ставки,46,tax,-0.01189892104537793,-0.0001189892104537793,п.п.
high_rho_i,Высокая инерция ставки,47,tax,-0.011784882490589732,-0.00011784882490589732,п.п.
high_rho_i,Высокая инерция ставки,48,tax,-0.011667083952676682,-0.00011667083952676682,п.п.
high_rho_i,Высокая инерция ставки,49,tax,-0.011542262695279915,-0.00011542262695279915,п.п.
high_rho_i,Высокая инерция ставки,50,tax,-0.011410470528200323,-0.00011410470528200323,п.п.
high_rho_i,Высокая инерция ставки,51,tax,-0.011279161355537415,-0.00011279161355537415,п.п.
high_rho_i,Высокая инерция ставки,52,tax,-0.011169980666564383,-0.00011169980666564383,п.п.
high_rho_i,Высокая инерция ставки,53,tax,-0.011129310268143122,-0.00011129310268143122,п.п.
high_rho_i,Высокая инерция ставки,54,tax,-0.01124361898937054,-0.00011243618989370541,п.п.
high_rho_i,Высокая инерция ставки,55,tax,-0.011660258882884023,-0.00011660258882884023,п.п.
high_rho_i,Высокая инерция ставки,56,tax,-0.012613097454916566,-0.00012613097454916566,п.п.
high_rho_i,Высокая инерция ставки,57,tax,-0.014449543782502072,-0.00014449543782502072,п.п.
high_rho_i,Высокая инерция ставки,58,tax,-0.01764989054452437,-0.00017649890544524371,п.п.
high_rho_i,Высокая инерция ставки,59,tax,-0.022819575020016636,-0.00022819575020016636,п.п.
low_phi_y,Слабая реакция на выпуск,0,Y,-0.24915398172194275,-0.0024915398172194276,% отклонения
low_phi_y,Слабая реакция на выпуск,1,Y,-0.13222527389791067,-0.0013222527389791067,% отклонения
low_phi_y,Слабая реакция на выпуск,2,Y,-0.06412636621221264,-0.0006412636621221264,% отклонения
low_phi_y,Слабая реакция на выпуск,3,Y,-0.025961584469127406,-0.00025961584469127405,% отклонения
low_phi_y,Слабая реакция на выпуск,4,Y,-0.005092597223634452,-5.092597223634452e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,5,Y,0.005974429731454223,5.974429731454223e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,6,Y,0.011577354763588829,0.00011577354763588829,% отклонения
low_phi_y,Слабая реакция на выпуск,7,Y,0.014187535505273173,0.00014187535505273173,% отклонения
low_phi_y,Слабая реакция на выпуск,8,Y,0.015195237072541438,0.00015195237072541438,% отклонения
low_phi_y,Слабая реакция на выпуск,9,Y,0.015371051484078255,0.00015371051484078255,% отклонения
low_phi_y,Слабая реакция на выпуск,10,Y,0.015135247038386293,0.00015135247038386293,% отклонения
low_phi_y,Слабая реакция на выпуск,11,Y,0.014712588981424945,0.00014712588981424945,% отклонения
low_phi_y,Слабая реакция на выпуск,12,Y,0.014220213008332261,0.0001422021300833226,% отклонения
low_phi_y,Слабая реакция на выпуск,13,Y,0.013716922768421444,0.00013716922768421445,% отклонения
low_phi_y,Слабая реакция на выпуск,14,Y,0.013230522925011649,0.0001323052292501165,% отклонения
low_phi_y,Слабая реакция на выпуск,15,Y,0.012772776806431683,0.00012772776806431682,% отклонения
low_phi_y,Слабая реакция на выпуск,16,Y,0.012347461754161723,0.00012347461754161723,% отклонения
low_phi_y,Слабая реакция на выпуск,17,Y,0.011954616378781228,0.00011954616378781229,% отклонения
low_phi_y,Слабая реакция на выпуск,18,Y,0.01159271361978375,0.0001159271361978375,% отклонения
low_phi_y,Слабая реакция на выпуск,19,Y,0.01125972288051086,0.0001125972288051086,% отклонения
low_phi_y,Слабая реакция на выпуск,20,Y,0.010953590786720705,0.00010953590786720706,% отклонения
low_phi_y,Слабая реакция на выпуск,21,Y,0.010672428237303876,0.00010672428237303876,% отклонения
low_phi_y,Слабая реакция на выпуск,22,Y,0.01041455722161437,0.0001041455722161437,% отклонения
low_phi_y,Слабая реакция на выпуск,23,Y,0.010178497302759115,0.00010178497302759114,% отклонения
low_phi_y,Слабая реакция на выпуск,24,Y,0.009962931726417237,9.962931726417236e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,25,Y,0.009766671931378184,9.766671931378183e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,26,Y,0.009588628150223516,9.588628150223516e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,27,Y,0.009427788477034215,9.427788477034216e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,28,Y,0.009283206293997677,9.283206293997677e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,29,Y,0.009153995146099396,9.153995146099397e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,30,Y,0.009039330051268803,9.039330051268803e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,31,Y,0.008938454634159095,8.938454634159096e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,32,Y,0.008850693866338053,8.850693866338053e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,33,Y,0.008775472803069994,8.775472803069994e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,34,Y,0.008712342032350941,8.712342032350941e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,35,Y,0.008661010919544217,8.661010919544217e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,36,Y,0.00862138962787327,8.621389627873269e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,37,Y,0.008593640532373036,8.593640532373036e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,38,Y,0.008578238413007545,8.578238413007544e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,39,Y,0.008576036916586937,8.576036916586936e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,40,Y,0.008588335356900286,8.588335356900286e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,41,Y,0.008616934990852691,8.616934990852691e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,42,Y,0.008664166893275961,8.664166893275961e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,43,Y,0.008732864114647656,8.732864114647656e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,44,Y,0.008826238943803202,8.826238943803202e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,45,Y,0.008947611715349012,8.947611715349012e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,46,Y,0.00909992217808934,9.09992217808934e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,47,Y,0.00928493925316175,9.28493925316175e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,48,Y,0.009502074435088333,9.502074435088332e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,49,Y,0.009746703987271595,9.746703987271595e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,50,Y,0.0100079259163092,0.00010007925916309199,% отклонения
low_phi_y,Слабая реакция на выпуск,51,Y,0.01026573461151344,0.00010265734611513439,% отклонения
low_phi_y,Слабая реакция на выпуск,52,Y,0.010487711921274508,0.00010487711921274508,% отклонения
low_phi_y,Слабая реакция на выпуск,53,Y,0.010625538288446099,0.00010625538288446099,% отклонения
low_phi_y,Слабая реакция на выпуск,54,Y,0.010611959668324882,0.00010611959668324882,% отклонения
low_phi_y,Слабая реакция на выпуск,55,Y,0.010359343384117118,0.00010359343384117118,% отклонения
low_phi_y,Слабая реакция на выпуск,56,Y,0.009761643346570004,9.761643346570004e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,57,Y,0.008702455208701106,8.702455208701106e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,58,Y,0.00707278804311669,7.07278804311669e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,59,Y,0.004802964670445519,4.8029646704455196e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,0,C,-0.2255939304487423,-0.001241458616110358,% отклонения
low_phi_y,Слабая реакция на выпуск,1,C,-0.1725615472023925,-0.0009496178339444272,% отклонения
low_phi_y,Слабая реакция на выпуск,2,C,-0.10262422664338743,-0.0005647480414684436,% отклонения
low_phi_y,Слабая реакция на выпуск,3,C,-0.061820800387854605,-0.00034020403449541714,% отклонения
low_phi_y,Слабая реакция на выпуск,4,C,-0.03799308819201175,-0.0002090785270454365,% отклонения
low_phi_y,Слабая реакция на выпуск,5,C,-0.023969910481626184,-0.00013190803420826125,% отклонения
low_phi_y,Слабая реакция на выпуск,6,C,-0.015590826504083569,-8.579736989056119e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,7,C,-0.010460032624566159,-5.756226508724094e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,8,C,-0.007202500164163749,-3.9635844229279904e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,9,C,-0.005033026585432966,-2.7697084789335413e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,10,C,-0.003504274961060491,-1.92842614824551e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,11,C,-0.0023613347273880913,-1.2994584282499666e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,12,C,-0.001458512990193006,-8.026295365226588e-06,% отклонения
low_phi_y,Слабая реакция на выпуск,13,C,-0.0007120223794881581,-3.9183071819381965e-06,% отклонения
low_phi_y,Слабая реакция на выпуск,14,C,-7.31648948453858e-05,-4.026313514815527e-07,% отклонения
low_phi_y,Слабая реакция на выпуск,15,C,0.00048685432554949177,2.679192192989177e-06,% отклонения
low_phi_y,Слабая реакция на выпуск,16,C,0.0009855307899485546,5.423442413499124e-06,% отклонения
low_phi_y,Слабая реакция на выпуск,17,C,0.0014339373070551321,7.89105372323018e-06,% отклонения
low_phi_y,Слабая реакция на выпуск,18,C,0.001839485560468315,1.0122813116963947e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,19,C,0.0022074844247257173,1.214793568937722e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,20,C,0.0025420130257572567,1.398886914560915e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,21,C,0.0028464044797866742,1.5663955849065658e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,22,C,0.003123510128922396,1.7188886927699265e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,23,C,0.003375841877106176,1.8577485558335383e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,24,C,0.0036056485300735397,1.984212707062394e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,25,C,0.0038149578484846097,2.09939703682549e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,26,C,0.004005601956669473,2.204309775499791e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,27,C,0.004179235672139243,2.299861580323803e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,28,C,0.004337352732941921,2.3868744654209628e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,29,C,0.00448130241997682,2.4660909491713845e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,30,C,0.004612307790817398,2.538184088407558e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,31,C,0.004731486199641489,2.603768770670367e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,32,C,0.004839872582698642,2.6634145283588317e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,33,C,0.004938446017392225,2.7176601543721368e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,34,C,0.00502816006446619,2.7670303996196743e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,35,C,0.005109977357716276,2.812055007972436e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,36,C,0.005184908586603987,2.853290168658429e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,37,C,0.005254055363857053,2.891342106592365e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,38,C,0.005318655240214509,2.926891854293512e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,39,C,0.005380125205772548,2.9607191909697406e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,40,C,0.005440097110405931,2.9937221346143517e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,41,C,0.005500434398233138,3.0269261510951218e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,42,C,0.005563214220413705,3.061474310706025e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,43,C,0.005630652335281408,3.098585960203959e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,44,C,0.005704940513767085,3.139467245916183e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,45,C,0.005787958034182052,3.185152347373599e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,46,C,0.005880811742611361,3.23625036944275e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,47,C,0.005983155258175698,3.29257069638933e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,48,C,0.006092241072075728,3.352601355588458e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,49,C,0.006201675011011616,3.412823590343006e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,50,C,0.006299878844542752,3.466865822343568e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,51,C,0.006368334474914763,3.504537417486908e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,52,C,0.006379796272268924,3.5108449218834714e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,53,C,0.006296833635822081,3.4651900234439204e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,54,C,0.006071322783936166,3.341089880526393e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,55,C,0.0056458623289243485,3.106956122300719e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,56,C,0.004958550525055789,2.7287238005491155e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,57,C,0.0039531238425918516,2.1754307153454278e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,58,C,0.002597090471850225,1.429196404656441e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,59,C,0.000911012403820891,5.013362708194968e-06,% отклонения
low_phi_y,Слабая реакция на выпуск,0,I,-0.8070849536385317,-0.0016141699072770577,% отклонения
low_phi_y,Слабая реакция на выпуск,1,I,-0.36659847937900575,-0.0007331969587580089,% отклонения
low_phi_y,Слабая реакция на выпуск,2,I,-0.12306227634582878,-0.00024612455269165667,% отклонения
low_phi_y,Слабая реакция на выпуск,3,I,0.0075660590213022785,1.5132118042604503e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,4,I,0.07445755260129831,0.0001489151052025961,% отклонения
low_phi_y,Слабая реакция на выпуск,5,I,0.1059786411236056,0.00021195728224721044,% отклонения
low_phi_y,Слабая реакция на выпуск,6,I,0.11828492371865382,0.0002365698474373068,% отклонения
low_phi_y,Слабая реакция на выпуск,7,I,0.12045752468922742,0.00024091504937845398,% отклонения
low_phi_y,Слабая реакция на выпуск,8,I,0.11752641673228079,0.00023505283346456074,% отклонения
low_phi_y,Слабая реакция на выпуск,9,I,0.11222872982839845,0.0002244574596567961,% отклонения
low_phi_y,Слабая реакция на выпуск,10,I,0.10601965629419878,0.0002120393125883968,% отклонения
low_phi_y,Слабая реакция на выпуск,11,I,0.09964737703036,0.00019929475406071928,% отклонения
low_phi_y,Слабая реакция на выпуск,12,I,0.09347652286392816,0.00018695304572785565,% отклонения
low_phi_y,Слабая реакция на выпуск,13,I,0.08766807334853496,0.00017533614669706932,% отклонения
low_phi_y,Слабая реакция на выпуск,14,I,0.08227809634343859,0.0001645561926868766,% отклонения
low_phi_y,Слабая реакция на выпуск,15,I,0.07731106503453017,0.00015462213006905978,% отклонения
low_phi_y,Слабая реакция на выпуск,16,I,0.07274803211833351,0.0001454960642366665,% отклонения
low_phi_y,Слабая реакция на выпуск,17,I,0.06856106687960797,0.00013712213375921545,% отклонения
low_phi_y,Слабая реакция на выпуск,18,I,0.06472031033547011,0.00012944062067093975,% отклонения
low_phi_y,Слабая реакция на выпуск,19,I,0.06119715215185972,0.000122394304303719,% отклонения
low_phi_y,Слабая реакция на выпуск,20,I,0.0579654364103873,0.00011593087282077419,% отклонения
low_phi_y,Слабая реакция на выпуск,21,I,0.05500171675647278,0.00011000343351294517,% отклонения
low_phi_y,Слабая реакция на выпуск,22,I,0.05228509436487635,0.00010457018872975232,% отклонения
low_phi_y,Слабая реакция на выпуск,23,I,0.04979690773714036,9.959381547428037e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,24,I,0.047520402282647145,9.504080456529396e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,25,I,0.04544043434179262,9.088086868358491e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,26,I,0.043543227564280126,8.708645512855995e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,27,I,0.041816182570694894,8.36323651413895e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,28,I,0.04024773386553119,8.049546773106209e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,29,I,0.038827246437695,7.765449287538972e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,30,I,0.03754494514705844,7.508989029411661e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,31,I,0.036391872012500735,7.278374402500121e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,32,I,0.03535986864461339,7.071973728922654e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,33,I,0.03444158328717874,6.888316657435722e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,34,I,0.03363050383133071,6.726100766266119e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,35,I,0.03292101942749271,6.584203885498519e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,36,I,0.03230851385034606,6.461702770069189e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,37,I,0.03178949283830235,6.357898567660447e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,38,I,0.031361744776040146,6.272348955208007e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,39,I,0.031024528394832496,6.204905678966477e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,40,I,0.03077877140873775,6.155754281747527e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,41,I,0.030627249153494903,6.125449830698959e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,42,I,0.03057469067944973,6.114938135889925e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,43,I,0.030627730358903756,6.12554607178073e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,44,I,0.03079458508924171,6.15891701784832e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,45,I,0.031084291140515252,6.216858228103028e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,46,I,0.031505283035360265,6.301056607072031e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,47,I,0.03206304550354433,6.412609100708844e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,48,I,0.03275652963485876,6.551305926971729e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,49,I,0.03357301420263426,6.714602840526829e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,50,I,0.03448114161876138,6.896228323752251e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,51,I,0.0354220072975865,7.084401459517276e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,52,I,0.03629849025026124,7.259698050052221e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,53,I,0.036963560903269375,7.392712180653849e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,54,I,0.03720918929032992,7.441837858065958e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,55,I,0.03675882408825395,7.351764817650763e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,56,I,0.035268353681727885,7.053670736345552e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,57,I,0.03234312365495163,6.468624730990302e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,58,I,0.027582059880793083,5.516411976158597e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,59,I,0.020664235740319798,4.132847148063945e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,0,N,-0.3716152398130168,-0.003716152398130168,% отклонения
low_phi_y,Слабая реакция на выпуск,1,N,-0.18933008556186737,-0.0018933008556186737,% отклонения
low_phi_y,Слабая реакция на выпуск,2,N,-0.08428815776245768,-0.0008428815776245768,% отклонения
low_phi_y,Слабая реакция на выпуск,3,N,-0.026352364135251438,-0.0002635236413525144,% отклонения
low_phi_y,Слабая реакция на выпуск,4,N,0.004472034573388406,4.472034573388406e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,5,N,0.020015741887990934,0.00020015741887990934,% отклонения
low_phi_y,Слабая реакция на выпуск,6,N,0.027112899141856772,0.0002711289914185677,% отклонения
low_phi_y,Слабая реакция на выпуск,7,N,0.029647049985559448,0.0002964704998555945,% отклонения
low_phi_y,Слабая реакция на выпуск,8,N,0.029795093769524605,0.00029795093769524605,% отклонения
low_phi_y,Слабая реакция на выпуск,9,N,0.028757443796734172,0.0002875744379673417,% отклонения
low_phi_y,Слабая реакция на выпуск,10,N,0.027183622456261602,0.000271836224562616,% отклонения
low_phi_y,Слабая реакция на выпуск,11,N,0.025416540479117344,0.00025416540479117344,% отклонения
low_phi_y,Слабая реакция на выпуск,12,N,0.023630929344453655,0.00023630929344453655,% отклонения
low_phi_y,Слабая реакция на выпуск,13,N,0.021910859317220144,0.00021910859317220144,% отклонения
low_phi_y,Слабая реакция на выпуск,14,N,0.020292618644091043,0.00020292618644091043,% отклонения
low_phi_y,Слабая реакция на выпуск,15,N,0.018788104657385674,0.00018788104657385674,% отклонения
low_phi_y,Слабая реакция на выпуск,16,N,0.017397364881044375,0.00017397364881044375,% отклонения
low_phi_y,Слабая реакция на выпуск,17,N,0.01611516582351591,0.0001611516582351591,% отклонения
low_phi_y,Слабая реакция на выпуск,18,N,0.014934318865078566,0.00014934318865078566,% отклонения
low_phi_y,Слабая реакция на выпуск,19,N,0.013847276803313768,0.00013847276803313768,% отклонения
low_phi_y,Слабая реакция на выпуск,20,N,0.012846831135471248,0.00012846831135471248,% отклонения
low_phi_y,Слабая реакция на выпуск,21,N,0.011926359508729334,0.00011926359508729334,% отклонения
low_phi_y,Слабая реакция на выпуск,22,N,0.011079862006035945,0.00011079862006035945,% отклонения
low_phi_y,Слабая реакция на выпуск,23,N,0.01030190966520017,0.00010301909665200171,% отклонения
low_phi_y,Слабая реакция на выпуск,24,N,0.009587566284219307,9.587566284219307e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,25,N,0.008932311657572356,8.932311657572356e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,26,N,0.00833197730121249,8.33197730121249e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,27,N,0.007782697628466728,7.782697628466728e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,28,N,0.007280875831683353,7.280875831683353e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,29,N,0.006823162600722021,6.823162600722021e-05,% отклонения
low_phi_y,Слабая реакция на выпуск,30,N,0.006406445739925992,6.406445739925992e-05,% отклонения
