scenario,scenario_label,period,group,group_label,value
high_rho_i,Высокая инерция ставки,53,high_liquid,Высоколиквидные,0.013746754621332876
high_rho_i,Высокая инерция ставки,54,high_liquid,Высоколиквидные,0.015957911147901984
high_rho_i,Высокая инерция ставки,55,high_liquid,Высоколиквидные,0.017783949176957217
high_rho_i,Высокая инерция ставки,56,high_liquid,Высоколиквидные,0.019009940554456994
high_rho_i,Высокая инерция ставки,57,high_liquid,Высоколиквидные,0.019368673359458886
high_rho_i,Высокая инерция ставки,58,high_liquid,Высоколиквидные,0.018577158482987122
high_rho_i,Высокая инерция ставки,59,high_liquid,Высоколиквидные,0.016429421254879815
high_rho_i,Высокая инерция ставки,0,other_households,Остальные домохозяйства,-0.08695379728909806
high_rho_i,Высокая инерция ставки,1,other_households,Остальные домохозяйства,-0.0808797098131281
high_rho_i,Высокая инерция ставки,2,other_households,Остальные домохозяйства,-0.05489958205400307
high_rho_i,Высокая инерция ставки,3,other_households,Остальные домохозяйства,0.004453223080666873
high_rho_i,Высокая инерция ставки,4,other_households,Остальные домохозяйства,0.07109213116592987
high_rho_i,Высокая инерция ставки,5,other_households,Остальные домохозяйства,0.12547205226042496
high_rho_i,Высокая инерция ставки,6,other_households,Остальные домохозяйства,0.15526027392545227
high_rho_i,Высокая инерция ставки,7,other_households,Остальные домохозяйства,0.16547010664702327
high_rho_i,Высокая инерция ставки,8,other_households,Остальные домохозяйства,0.1631127968551803
high_rho_i,Высокая инерция ставки,9,other_households,Остальные домохозяйства,0.15413173647875136
high_rho_i,Высокая инерция ставки,10,other_households,Остальные домохозяйства,0.141646708153496
high_rho_i,Высокая инерция ставки,11,other_households,Остальные домохозяйства,0.12775266155357745
high_rho_i,Высокая инерция ставки,12,other_households,Остальные домохозяйства,0.11376360265174107
high_rho_i,Высокая инерция ставки,13,other_households,Остальные домохозяйства,0.10045157644278459
high_rho_i,Высокая инерция ставки,14,other_households,Остальные домохозяйства,0.08821975146327472
high_rho_i,Высокая инерция ставки,15,other_households,Остальные домохозяйства,0.07723445555636405
high_rho_i,Высокая инерция ставки,16,other_households,Остальные домохозяйства,0.06751785680156246
high_rho_i,Высокая инерция ставки,17,other_households,Остальные домохозяйства,0.059009803471475844
high_rho_i,Высокая инерция ставки,18,other_households,Остальные домохозяйства,0.05160777202080775
high_rho_i,Высокая инерция ставки,19,other_households,Остальные домохозяйства,0.04519180730072427
high_rho_i,Высокая инерция ставки,20,other_households,Остальные домохозяйства,0.03963944032948868
high_rho_i,Высокая инерция ставки,21,other_households,Остальные домохозяйства,0.034834077076239936
high_rho_i,Высокая инерция ставки,22,other_households,Остальные домохозяйства,0.030669245411253473
high_rho_i,Высокая инерция ставки,23,other_households,Остальные домохозяйства,0.027050295812948755
high_rho_i,Высокая инерция ставки,24,other_households,Остальные домохозяйства,0.023894600427958514
high_rho_i,Высокая инерция ставки,25,other_households,Остальные домохозяйства,0.02113091999703159
high_rho_i,Высокая инерция ставки,26,other_households,Остальные домохозяйства,0.018698357495446214
high_rho_i,Высокая инерция ставки,27,other_households,Остальные домохозяйства,0.016545152553444922
high_rho_i,Высокая инерция ставки,28,other_households,Остальные домохозяйства,0.014627464193382308
high_rho_i,Высокая инерция ставки,29,other_households,Остальные домохозяйства,0.01290822191388274
high_rho_i,Высокая инерция ставки,30,other_households,Остальные домохозяйства,0.011356083494603141
high_rho_i,Высокая инерция ставки,31,other_households,Остальные домохозяйства,0.009944513160285485
high_rho_i,Высокая инерция ставки,32,other_households,Остальные домохозяйства,0.008650979918172198
high_rho_i,Высокая инерция ставки,33,other_households,Остальные домохозяйства,0.007456268963416447
high_rho_i,Высокая инерция ставки,34,other_households,Остальные домохозяйства,0.006343896405572947
high_rho_i,Высокая инерция ставки,35,other_households,Остальные домохозяйства,0.005299617529755454
high_rho_i,Высокая инерция ставки,36,other_households,Остальные домохозяйства,0.004311020329962425
high_rho_i,Высокая инерция ставки,37,other_households,Остальные домохозяйства,0.0033671985135475756
high_rho_i,Высокая инерция ставки,38,other_households,Остальные домохозяйства,0.002458501170013403
high_rho_i,Высокая инерция ставки,39,other_households,Остальные домохозяйства,0.0015763595017896366
high_rho_i,Высокая инерция ставки,40,other_households,Остальные домохозяйства,0.0007131940425060975
high_rho_i,Высокая инерция ставки,41,other_households,Остальные домохозяйства,-0.00013759192905280653
high_rho_i,Высокая инерция ставки,42,other_households,Остальные домохозяйства,-0.000981526373635139
high_rho_i,Высокая инерция ставки,43,other_households,Остальные домохозяйства,-0.0018228855067191825
high_rho_i,Высокая инерция ставки,44,other_households,Остальные домохозяйства,-0.0026644156289975054
high_rho_i,Высокая инерция ставки,45,other_households,Остальные домохозяйства,-0.0035069731455735216
high_rho_i,Высокая инерция ставки,46,other_households,Остальные домохозяйства,-0.004349113900103616
high_rho_i,Высокая инерция ставки,47,other_households,Остальные домохозяйства,-0.005186686110414336
high_rho_i,Высокая инерция ставки,48,other_households,Остальные домохозяйства,-0.006012506463571123
high_rho_i,Высокая инерция ставки,49,other_households,Остальные домохозяйства,-0.006816219568999963
high_rho_i,Высокая инерция ставки,50,other_households,Остальные домохозяйства,-0.007584446729814943
high_rho_i,Высокая инерция ставки,51,other_households,Остальные домохозяйства,-0.008301308845564894
high_rho_i,Высокая инерция ставки,52,other_households,Остальные домохозяйства,-0.008949350427266977
high_rho_i,Высокая инерция ставки,53,other_households,Остальные домохозяйства,-0.009510795650661723
high_rho_i,Высокая инерция ставки,54,other_households,Остальные домохозяйства,-0.009968946906263935
high_rho_i,Высокая инерция ставки,55,other_households,Остальные домохозяйства,-0.010309431906330652
high_rho_i,Высокая инерция ставки,56,other_households,Остальные домохозяйства,-0.01052101566343579
high_rho_i,Высокая инерция ставки,57,other_households,Остальные домохозяйства,-0.010596032582938524
high_rho_i,Высокая инерция ставки,58,other_households,Остальные домохозяйства,-0.010531525105938602
high_rho_i,Высокая инерция ставки,59,other_households,Остальные домохозяйства,-0.010333629906577182
high_rho_i,Высокая инерция ставки,0,aggregate_total,Совокупный отклик потребления,-0.5616227267859898
high_rho_i,Высокая инерция ставки,1,aggregate_total,Совокупный отклик потребления,-0.4295545524707272
high_rho_i,Высокая инерция ставки,2,aggregate_total,Совокупный отклик потребления,-0.3023211246462202
high_rho_i,Высокая инерция ставки,3,aggregate_total,Совокупный отклик потребления,-0.210127325319207
high_rho_i,Высокая инерция ставки,4,aggregate_total,Совокупный отклик потребления,-0.14500037516497255
high_rho_i,Высокая инерция ставки,5,aggregate_total,Совокупный отклик потребления,-0.09989656662358112
high_rho_i,Высокая инерция ставки,6,aggregate_total,Совокупный отклик потребления,-0.06908860635804931
high_rho_i,Высокая инерция ставки,7,aggregate_total,Совокупный отклик потребления,-0.048177529949779
high_rho_i,Высокая инерция ставки,8,aggregate_total,Совокупный отклик потребления,-0.03397569200344126
high_rho_i,Высокая инерция ставки,9,aggregate_total,Совокупный отклик потребления,-0.024250147340564847
high_rho_i,Высокая инерция ставки,10,aggregate_total,Совокупный отклик потребления,-0.017473341007620418
high_rho_i,Высокая инерция ставки,11,aggregate_total,Совокупный отклик потребления,-0.012624489396067586
high_rho_i,Высокая инерция ставки,12,aggregate_total,Совокупный отклик потребления,-0.009034021415301574
high_rho_i,Высокая инерция ставки,13,aggregate_total,Совокупный отклик потребления,-0.006269307844909668
high_rho_i,Высокая инерция ставки,14,aggregate_total,Совокупный отклик потребления,-0.004054102502287748
high_rho_i,Высокая инерция ставки,15,aggregate_total,Совокупный отклик потребления,-0.002213509805159312
high_rho_i,Высокая инерция ставки,16,aggregate_total,Совокупный отклик потребления,-0.0006372979715993719
high_rho_i,Высокая инерция ставки,17,aggregate_total,Совокупный отклик потребления,0.0007440761812937848
high_rho_i,Высокая инерция ставки,18,aggregate_total,Совокупный отклик потребления,0.0019748705852789252
high_rho_i,Высокая инерция ставки,19,aggregate_total,Совокупный отклик потребления,0.0030838023269468716
high_rho_i,Высокая инерция ставки,20,aggregate_total,Совокупный отклик потребления,0.004090121039213769
high_rho_i,Высокая инерция ставки,21,aggregate_total,Совокупный отклик потребления,0.005007337435948376
high_rho_i,Высокая инерция ставки,22,aggregate_total,Совокупный отклик потребления,0.005845476030676285
high_rho_i,Высокая инерция ставки,23,aggregate_total,Совокупный отклик потребления,0.0066124130489993715
high_rho_i,Высокая инерция ставки,24,aggregate_total,Совокупный отклик потребления,0.007314656734775054
high_rho_i,Высокая инерция ставки,25,aggregate_total,Совокупный отклик потребления,0.00795779435639867
high_rho_i,Высокая инерция ставки,26,aggregate_total,Совокупный отклик потребления,0.008546744603865968
high_rho_i,Высокая инерция ставки,27,aggregate_total,Совокупный отклик потребления,0.009085899663500756
high_rho_i,Высокая инерция ставки,28,aggregate_total,Совокупный отклик потребления,0.009579207019790594
high_rho_i,Высокая инерция ставки,29,aggregate_total,Совокупный отклик потребления,0.010030219921960164
high_rho_i,Высокая инерция ставки,30,aggregate_total,Совокупный отклик потребления,0.0104421326003264
high_rho_i,Высокая инерция ставки,31,aggregate_total,Совокупный отклик потребления,0.010817808726475506
high_rho_i,Высокая инерция ставки,32,aggregate_total,Совокупный отклик потребления,0.011159807302688866
high_rho_i,Высокая инерция ставки,33,aggregate_total,Совокупный отклик потребления,0.011470407851430612
high_rho_i,Высокая инерция ставки,34,aggregate_total,Совокупный отклик потребления,0.011751635733347554
high_rho_i,Высокая инерция ставки,35,aggregate_total,Совокупный отклик потребления,0.01200528807504703
high_rho_i,Высокая инерция ставки,36,aggregate_total,Совокупный отклик потребления,0.012232960937291178
high_rho_i,Высокая инерция ставки,37,aggregate_total,Совокупный отклик потребления,0.012436078692009642
high_rho_i,Высокая инерция ставки,38,aggregate_total,Совокупный отклик потребления,0.012615926945889661
high_rho_i,Высокая инерция ставки,39,aggregate_total,Совокупный отклик потребления,0.012773690550270679
high_rho_i,Высокая инерция ставки,40,aggregate_total,Совокупный отклик потребления,0.01291049780265042
high_rho_i,Высокая инерция ставки,41,aggregate_total,Совокупный отклик потребления,0.013027470417971315
high_rho_i,Высокая инерция ставки,42,aggregate_total,Совокупный отклик потребления,0.013125775213438372
high_rho_i,Высокая инерция ставки,43,aggregate_total,Совокупный отклик потребления,0.01320666642127722
high_rho_i,Высокая инерция ставки,44,aggregate_total,Совокупный отклик потребления,0.013271495261571778
high_rho_i,Высокая инерция ставки,45,aggregate_total,Совокупный отклик потребления,0.01332164350193003
high_rho_i,Высокая инерция ставки,46,aggregate_total,Совокупный отклик потребления,0.013358307504180442
high_rho_i,Высокая инерция ставки,47,aggregate_total,Совокупный отклик потребления,0.013382016409140772
high_rho_i,Высокая инерция ставки,48,aggregate_total,Совокупный отклик потребления,0.013391711763267557
high_rho_i,Высокая инерция ставки,49,aggregate_total,Совокупный отклик потребления,0.01338314922498706
high_rho_i,Высокая инерция ставки,50,aggregate_total,Совокупный отклик потребления,0.013346317426072812
high_rho_i,Высокая инерция ставки,51,aggregate_total,Совокупный отклик потребления,0.013261530748802666
high_rho_i,Высокая инерция ставки,52,aggregate_total,Совокупный отклик потребления,0.013093893866515794
high_rho_i,Высокая инерция ставки,53,aggregate_total,Совокупный отклик потребления,0.012786048704299028
high_rho_i,Высокая инерция ставки,54,aggregate_total,Совокупный отклик потребления,0.012249651956973343
high_rho_i,Высокая инерция ставки,55,aggregate_total,Совокупный отклик потребления,0.011357125322447884
high_rho_i,Высокая инерция ставки,56,aggregate_total,Совокупный отклик потребления,0.009937190205554008
high_rho_i,Высокая инерция ставки,57,aggregate_total,Совокупный отклик потребления,0.007780925139570517
high_rho_i,Высокая инерция ставки,58,aggregate_total,Совокупный отклик потребления,0.004669960081071116
high_rho_i,Высокая инерция ставки,59,aggregate_total,Совокупный отклик потребления,0.00044493339038210403
low_phi_y,Слабая реакция на выпуск,0,low_liquid_non_whtm,Низкая ликвидность без WHtM,-0.036483967298634415
low_phi_y,Слабая реакция на выпуск,1,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.012903871983520361
low_phi_y,Слабая реакция на выпуск,2,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.03923361756292725
low_phi_y,Слабая реакция на выпуск,3,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.051778403568877196
low_phi_y,Слабая реакция на выпуск,4,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.05740412249440223
low_phi_y,Слабая реакция на выпуск,5,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.05904950474931421
low_phi_y,Слабая реакция на выпуск,6,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.05754318595238328
low_phi_y,Слабая реакция на выпуск,7,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.05421678681067546
low_phi_y,Слабая реакция на выпуск,8,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.050050207671142516
low_phi_y,Слабая реакция на выпуск,9,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.045612635606291765
low_phi_y,Слабая реакция на выпуск,10,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.04122552030587278
low_phi_y,Слабая реакция на выпуск,11,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.03706124756133665
low_phi_y,Слабая реакция на выпуск,12,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.03320333725276562
low_phi_y,Слабая реакция на выпуск,13,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.029683215218634415
low_phi_y,Слабая реакция на выпуск,14,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.026502606858890342
low_phi_y,Слабая реакция на выпуск,15,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.02364708275741082
low_phi_y,Слабая реакция на выпуск,16,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.021094162279895842
low_phi_y,Слабая реакция на выпуск,17,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.01881807892002632
low_phi_y,Слабая реакция на выпуск,18,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.016792507656362424
low_phi_y,Слабая реакция на выпуск,19,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.014992057467290003
low_phi_y,Слабая реакция на выпуск,20,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.013393024201903702
low_phi_y,Слабая реакция на выпуск,21,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.011973708205366633
low_phi_y,Слабая реакция на выпуск,22,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.010714482827873387
low_phi_y,Слабая реакция на выпуск,23,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.009597726699334896
low_phi_y,Слабая реакция на выпуск,24,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.008607687336428152
low_phi_y,Слабая реакция на выпуск,25,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.007730315699040948
low_phi_y,Слабая реакция на выпуск,26,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.006953094142903579
low_phi_y,Слабая реакция на выпуск,27,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.006264869768740104
low_phi_y,Слабая реакция на выпуск,28,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.00565569886064615
low_phi_y,Слабая реакция на выпуск,29,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.0051167043775211625
low_phi_y,Слабая реакция на выпуск,30,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.004639946292280858
low_phi_y,Слабая реакция на выпуск,31,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.004218303364004928
low_phi_y,Слабая реакция на выпуск,32,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.003845364265840981
low_phi_y,Слабая реакция на выпуск,33,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.0035153256782267965
low_phi_y,Слабая реакция на выпуск,34,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.003222894822027249
low_phi_y,Слабая реакция на выпуск,35,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.002963193934752067
low_phi_y,Слабая реакция на выпуск,36,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.002731664337612097
low_phi_y,Слабая реакция на выпуск,37,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.0025239680854100425
low_phi_y,Слабая реакция на выпуск,38,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.0023358857814840734
low_phi_y,Слабая реакция на выпуск,39,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.0021632101492514394
low_phi_y,Слабая реакция на выпуск,40,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.002001636489607613
low_phi_y,Слабая реакция на выпуск,41,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.001846653465743143
low_phi_y,Слабая реакция на выпуск,42,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.00169344092276021
low_phi_y,Слабая реакция на выпуск,43,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.0015367858688956975
low_phi_y,Слабая реакция на выпуск,44,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.001371033451867007
low_phi_y,Слабая реакция на выпуск,45,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.0011900967092098463
low_phi_y,Слабая реакция на выпуск,46,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.000987556814736336
low_phi_y,Слабая реакция на выпуск,47,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.0007568936810662088
low_phi_y,Слабая реакция на выпуск,48,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.0004918937852989589
low_phi_y,Слабая реакция на выпуск,49,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.0001872855219693866
low_phi_y,Слабая реакция на выпуск,50,low_liquid_non_whtm,Низкая ликвидность без WHtM,-0.00016035147501236767
low_phi_y,Слабая реакция на выпуск,51,low_liquid_non_whtm,Низкая ликвидность без WHtM,-0.0005513734599739882
low_phi_y,Слабая реакция на выпуск,52,low_liquid_non_whtm,Низкая ликвидность без WHtM,-0.00098156457235663
low_phi_y,Слабая реакция на выпуск,53,low_liquid_non_whtm,Низкая ликвидность без WHtM,-0.0014404127500270225
low_phi_y,Слабая реакция на выпуск,54,low_liquid_non_whtm,Низкая ликвидность без WHtM,-0.001909367184319034
low_phi_y,Слабая реакция на выпуск,55,low_liquid_non_whtm,Низкая ликвидность без WHtM,-0.002360461410126512
low_phi_y,Слабая реакция на выпуск,56,low_liquid_non_whtm,Низкая ликвидность без WHtM,-0.002755964695442077
low_phi_y,Слабая реакция на выпуск,57,low_liquid_non_whtm,Низкая ликвидность без WHtM,-0.003050122524340636
low_phi_y,Слабая реакция на выпуск,58,low_liquid_non_whtm,Низкая ликвидность без WHtM,-0.0031945919027360245
low_phi_y,Слабая реакция на выпуск,59,low_liquid_non_whtm,Низкая ликвидность без WHtM,-0.0031498972020934228
low_phi_y,Слабая реакция на выпуск,0,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),-0.11276864561712736
low_phi_y,Слабая реакция на выпуск,1,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),-0.06582768521745429
low_phi_y,Слабая реакция на выпуск,2,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.024591351336766806
low_phi_y,Слабая реакция на выпуск,3,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.059926915043255674
low_phi_y,Слабая реакция на выпуск,4,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.06679637256178819
low_phi_y,Слабая реакция на выпуск,5,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.06556870652965713
low_phi_y,Слабая реакция на выпуск,6,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.061693708426228094
low_phi_y,Слабая реакция на выпуск,7,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.057518217224750465
low_phi_y,Слабая реакция на выпуск,8,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.05380161690503092
low_phi_y,Слабая реакция на выпуск,9,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.05068042061576508
low_phi_y,Слабая реакция на выпуск,10,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.04807308779057197
low_phi_y,Слабая реакция на выпуск,11,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.04584627240136483
low_phi_y,Слабая реакция на выпуск,12,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.04387739888065658
low_phi_y,Слабая реакция на выпуск,13,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.042072824315342726
low_phi_y,Слабая реакция на выпуск,14,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.04036822458036587
low_phi_y,Слабая реакция на выпуск,15,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.038723088019011705
low_phi_y,Слабая реакция на выпуск,16,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.03711430189853283
low_phi_y,Слабая реакция на выпуск,17,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.035530625876008665
low_phi_y,Слабая реакция на выпуск,18,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.03396846543945982
low_phi_y,Слабая реакция на выпуск,19,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.032428838195605096
low_phi_y,Слабая реакция на выпуск,20,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.03091528440177788
low_phi_y,Слабая реакция на выпуск,21,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.029432476752248197
low_phi_y,Слабая реакция на выпуск,22,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.027985330083326224
low_phi_y,Слабая реакция на выпуск,23,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.02657846040828971
low_phi_y,Слабая реакция на выпуск,24,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.025215883121590843
low_phi_y,Слабая реакция на выпуск,25,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.023900871167444614
low_phi_y,Слабая реакция на выпуск,26,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.022635916993160914
low_phi_y,Слабая реакция на выпуск,27,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.0214227591143194
low_phi_y,Слабая реакция на выпуск,28,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.02026244647025834
low_phi_y,Слабая реакция на выпуск,29,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.019155422620098204
low_phi_y,Слабая реакция на выпуск,30,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.018101618005522055
low_phi_y,Слабая реакция на выпуск,31,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.01710054271856707
low_phi_y,Слабая реакция на выпуск,32,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.01615137490936766
low_phi_y,Слабая реакция на выпуск,33,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.015253041654334906
low_phi_y,Слабая реакция на выпуск,34,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.014404289954785097
low_phi_y,Слабая реакция на выпуск,35,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.013603745875987717
low_phi_y,Слабая реакция на выпуск,36,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.012849959687618567
low_phi_y,Слабая реакция на выпуск,37,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.012141434421148218
low_phi_y,Слабая реакция на выпуск,38,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.01147663450543235
low_phi_y,Слабая реакция на выпуск,39,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.010853970282346848
low_phi_y,Слабая реакция на выпуск,40,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.010271753250509897
low_phi_y,Слабая реакция на выпуск,41,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.009728116148653682
low_phi_y,Слабая реакция на выпуск,42,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.009220891723005602
low_phi_y,Слабая реакция на выпуск,43,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.008747444652809808
low_phi_y,Слабая реакция на выпуск,44,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.008304453243936478
low_phi_y,Слабая реакция на выпуск,45,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.007887641779523098
low_phi_y,Слабая реакция на выпуск,46,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.007491471792988378
low_phi_y,Слабая реакция на выпуск,47,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.0071088116630069215
low_phi_y,Слабая реакция на выпуск,48,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.006730619651994196
low_phi_y,Слабая реакция на выпуск,49,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.0063456958652592455
low_phi_y,Слабая реакция на выпуск,50,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.005940582839357299
low_phi_y,Слабая реакция на выпуск,51,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.0054997199480856865
low_phi_y,Слабая реакция на выпуск,52,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.005005978494744306
low_phi_y,Слабая реакция на выпуск,53,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.004441713640631539
low_phi_y,Слабая реакция на выпуск,54,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.003790454939034307
low_phi_y,Слабая реакция на выпуск,55,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.0030393082100529318
low_phi_y,Слабая реакция на выпуск,56,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.002182057133358771
low_phi_y,Слабая реакция на выпуск,57,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.0012228535125683767
low_phi_y,Слабая реакция на выпуск,58,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.00018031403887653485
low_phi_y,Слабая реакция на выпуск,59,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),-0.0009082936095400382
low_phi_y,Слабая реакция на выпуск,0,high_liquid,Высоколиквидные,-0.041803140018674974
low_phi_y,Слабая реакция на выпуск,1,high_liquid,Высоколиквидные,-0.11002471912566889
low_phi_y,Слабая реакция на выпуск,2,high_liquid,Высоколиквидные,-0.18282265420831428
low_phi_y,Слабая реакция на выпуск,3,high_liquid,Высоколиквидные,-0.22594237505915243
low_phi_y,Слабая реакция на выпуск,4,high_liquid,Высоколиквидные,-0.24072197394702752
low_phi_y,Слабая реакция на выпуск,5,high_liquid,Высоколиквидные,-0.2388191239203277
low_phi_y,Слабая реакция на выпуск,6,high_liquid,Высоколиквидные,-0.22742611382606254
low_phi_y,Слабая реакция на выпуск,7,high_liquid,Высоколиквидные,-0.21136527754179302
low_phi_y,Слабая реакция на выпуск,8,high_liquid,Высоколиквидные,-0.19362888919502827
low_phi_y,Слабая реакция на выпуск,9,high_liquid,Высоколиквидные,-0.17594044476823914
low_phi_y,Слабая реакция на выпуск,10,high_liquid,Высоколиквидные,-0.1591966254101441
low_phi_y,Слабая реакция на выпуск,11,high_liquid,Высоколиквидные,-0.1437911795059805
low_phi_y,Слабая реакция на выпуск,12,high_liquid,Высоколиквидные,-0.12983447859059966
low_phi_y,Слабая реакция на выпуск,13,high_liquid,Высоколиквидные,-0.11729057816119777
low_phi_y,Слабая реакция на выпуск,14,high_liquid,Высоколиквидные,-0.10605620026895454
low_phi_y,Слабая реакция на выпуск,15,high_liquid,Высоколиквидные,-0.09600375022122569
low_phi_y,Слабая реакция на выпуск,16,high_liquid,Высоколиквидные,-0.08700334762868184
low_phi_y,Слабая реакция на выпуск,17,high_liquid,Высоколиквидные,-0.07893313821249406
low_phi_y,Слабая реакция на выпуск,18,high_liquid,Высоколиквидные,-0.07168333380758755
